"Guid","CurrencyIsoCode","SBQQ__Active__c","SBQQ__Subscription__c"
c68b113a-515a-4a83-913a-42b44059c3ac,USD,true,7ae230d5-9757-4ff0-b2f9-932c8458a024
c6f3e81d-f38f-4744-9143-6038293ecc42,USD,true,47667a81-7841-4148-b2fd-244a1edcf26f
c7d13529-b7f2-4aa9-8a8a-7159ab0f71a6,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
c82b6141-1180-4542-bb96-c7a2d5371ae8,USD,true,9cc5b960-4ad3-412d-9e72-2dad2a4f45f0
c84cac67-f454-4ae3-9d6a-a291a6f2cb1d,USD,true,ff4caad8-a1b9-4bc3-8566-20b3c0030370
c954dc1b-602c-46b5-bbb7-62f460c8989d,GBP,true,8a3f50d4-d5dd-46b2-ab9d-898360812bec
cb3ae7e5-2396-4544-b756-5c0787e3a062,USD,true,f2b95efd-1d27-41f6-b981-e1b0aea0da4e
cb61939c-df9a-4837-a3ab-ed65f149edeb,USD,true,9ea28d63-186d-4a1f-b4b1-c3c65b2306a6
cb929142-fc6c-4f12-8b6e-7d34b83695b9,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
cec0d0ff-e873-4d0b-90c4-c2a5662b34b9,USD,true,ff4caad8-a1b9-4bc3-8566-20b3c0030370
cfa7cc2f-e082-4668-852f-1090a76408d3,USD,true,783cc659-7349-4679-9d78-530ad3c25082
d0470e72-16fa-4ad7-a623-d80da933873d,USD,true,82ad1d85-4f54-4e6b-a132-62be3c3f9512
d122a596-cd7f-4ff6-9260-320364bf91b6,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
d1556cfb-695f-4ec9-8142-7c276dfc8186,USD,true,86bb6ccc-d41d-4d6b-857b-58bc7c29546e
d1af2585-1695-4fd8-aaf5-dfda2104bfd6,USD,true,6900980e-13f4-414e-a0a6-398bcfa70ae2
d409a527-4a4b-494c-97e9-3a38afe0ec43,USD,true,5d3fc080-a26d-41e9-8247-1466027f5b5e
d5431db7-efe4-4f1a-9470-d74be0a75ee2,USD,true,1dd8095c-2446-4d15-a4d2-7624d20bc9af
d561e0d6-3ffe-4bf5-8fe1-273c9bd9afe6,USD,true,93b5c432-780c-44ed-a971-66e0e14b3f5b
d5da26a3-6eeb-4fd6-b49b-c433fa15db72,USD,true,1dd8095c-2446-4d15-a4d2-7624d20bc9af
d6440f10-677b-4e5b-82d8-d27846e4b532,USD,true,cddcfc95-3f28-4d63-96b9-6b9c66d19646
d6de60bf-43b7-40bf-8699-2dc0c2ac4d24,USD,true,628453f5-e485-42c5-8413-ea72faaac512
d7559e8f-0d15-4445-885b-1de3619ac4a9,USD,true,50df0aed-1e92-4a1f-bc2b-64ba6332787d
d78fce8e-4266-48bb-a2e5-13b9a8cff668,GBP,true,95ce8d68-dd50-4918-8c5e-28c6fb4915f8
d81623c9-f08a-414a-99b2-2e3acc2fd278,USD,true,751bef9f-d1b8-42f0-86c7-e16a55346f68
d847e72f-db98-4cba-98de-0b7da7024b7a,USD,true,e3120399-5b63-4406-b854-f360ef6b0d3f
d8599400-3e70-4ee4-b161-df1d3f76e492,USD,true,3963202f-0829-4ae7-84c0-07539575cc2e
daecd2ea-f327-499e-b643-d8fb3c63c247,USD,true,19d6784c-af0d-418d-8cc7-ef7f4773c513
db0cb83a-2010-4804-9184-cd0b57048fa8,USD,true,0e5557c0-a484-4a97-be83-c0a54e20c074
dbe2df76-3117-4362-af04-72e505dd4f9b,USD,true,5e7806a9-9516-42a6-9d98-fd4a17d7b96b
dc152f96-1ae2-4a31-b82e-df7d58235c4b,USD,true,19779d27-c915-4340-ab12-9df24af55653
dceb9029-3657-42d2-8673-11ad20506781,USD,true,1e5e501c-8a3d-4fa1-b5ba-3324679b49e7
dcf4fb34-17f9-406a-8bb6-edb72881adb2,USD,true,e891e8a1-d2bb-425e-aec5-d9dc42972b61
dd02dfca-cf70-4705-8427-c2e3b9310a35,USD,true,fba3501d-d3cd-4741-b83d-e69a9ba67868
dd77b54f-f9a7-4706-a830-1ac8c494fea1,USD,true,993a851f-b21b-42e1-a482-302c0e983140
ddd66ab2-0f8b-4efa-bad3-8e97bf07f2fd,USD,true,5d3fc080-a26d-41e9-8247-1466027f5b5e
de2f3173-b508-4a91-ba0a-9b1b08d613e8,USD,true,d1940fda-1ab6-4cec-a6fc-c5a12ca567b4
de444c34-e93f-4ec5-9c56-977cb5eeeeec,USD,true,bde17fc4-ed4e-49dc-97ce-430232ac783d
de4488c0-3a5d-4652-b283-fbf76ca15aca,GBP,true,8a3f50d4-d5dd-46b2-ab9d-898360812bec
de6d45bc-835c-4e99-868e-21846871d306,USD,true,236e5754-ac91-46be-86e6-4b8f72f4b96d
ded43e3a-3260-4b0c-9746-bdf6a6508cf3,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
e0e21525-623f-44b6-a551-95da6480a698,USD,true,924091ea-3150-4967-ab32-44bfd1e8b564
e1af3185-e419-4a64-9c88-f1e77ed2f7e4,USD,true,82ad1d85-4f54-4e6b-a132-62be3c3f9512
e2b2cba2-75c7-43ba-a6c9-991fbade08f8,USD,true,de6caf11-a7f3-40fd-8163-0133d04dff6e
e4c4c155-faaf-47da-bdc8-8f163d1b0f43,USD,true,5bc0fb6b-3d3d-4a81-9273-672caf97d714
e4cb6237-a11a-4aef-b0db-3233e5800fab,USD,true,77914317-6c3b-4850-86ff-ed4ac3ddb6d2
e5221d7e-8896-4fb9-9c2e-ce113538a331,USD,true,d76f22b4-650d-4308-9435-e28cc0663219
e5cf1afe-111f-4dc9-977b-0ca31f1a4ff8,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
e5f5ab6e-eac7-4ae2-bf3c-85ce1d72c4a2,USD,true,d77e676c-15be-4263-8801-5fe4e6821cf9
e6f319fe-220c-4930-94a7-aca899ca0057,USD,true,429d72c1-066d-48ef-a392-42307c890e76
e70e13bc-7cf8-45e5-9d50-273da156872c,USD,true,14754971-9cfa-4048-bb8e-c29e3880d4de
e7600591-4c8d-4a18-8ef2-80a9c09ae11b,USD,true,de6caf11-a7f3-40fd-8163-0133d04dff6e
e7b65b7f-d4b2-43a4-8de7-9cc6c1833fd9,USD,true,3b59447e-e372-4580-8fbb-a3ac7bf26e9a
e7cf2a20-062c-41e7-9a0f-cc7b7857a264,USD,true,206d84dc-e484-4a6c-874a-a794a2e92acf
e9275d44-8c4e-41cc-a476-9afceeb3c4cc,USD,true,539d0f26-d108-47c7-839c-fca4cd8cb9f8
e96cfe9c-ee5a-4e0a-9fc8-010243310697,USD,true,9c941494-5258-4fc6-b8cd-0c162cbac81d
ea0c485e-ba20-4e71-9743-35eb57a68bc4,USD,true,5bc0fb6b-3d3d-4a81-9273-672caf97d714
ea2d80b9-a222-4d30-9213-d5719326d491,USD,true,751bef9f-d1b8-42f0-86c7-e16a55346f68
eb57744f-a261-4ad8-be97-0952fb13527a,USD,true,77914317-6c3b-4850-86ff-ed4ac3ddb6d2
eb65bc37-d861-4a11-a5e9-585f8842324c,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
ec17babb-3b11-4a0c-af5a-3ca0303ca66b,USD,true,751bef9f-d1b8-42f0-86c7-e16a55346f68
ec3a9782-3097-434c-a3ee-0191920f0d50,USD,true,af80886b-2038-46f3-9c4e-7f7b92a950ed
ec7df98e-2503-4dd4-a19b-5630485e5c0b,USD,true,ee453aad-6c4c-4ea6-9932-4e0ba648b639
eda23a9b-1385-41a2-949c-ba4686e30a78,USD,true,53e0386b-a909-4293-837c-b5fbc4ac5d6d
efaea576-676c-45b0-beaf-75946c571c0b,USD,true,4091bd79-b61d-4001-b540-0e675de5b528
f0ba66e2-96e3-4dae-ad57-71ab7de880d8,USD,true,539d0f26-d108-47c7-839c-fca4cd8cb9f8
f0fafe17-90ea-46e2-9653-efbc6fa77a5d,USD,true,993a851f-b21b-42e1-a482-302c0e983140
f2d4fa63-6571-4775-b7bd-256089bb0e7c,USD,true,14754971-9cfa-4048-bb8e-c29e3880d4de
f514323d-fa0f-49e5-b9e8-e2f486d8ffd4,USD,true,5bc0fb6b-3d3d-4a81-9273-672caf97d714
f6d4814b-e13c-43df-b728-8eb3c28e5895,USD,true,847380c6-6983-4883-a802-65c3204f8dd6
f76cf4ba-1429-4c9f-9a8a-c882bd99115c,USD,true,751bef9f-d1b8-42f0-86c7-e16a55346f68
f81292bb-25ec-4446-a9ef-3030c67bfcdc,USD,true,cd7c8ce1-c647-46a6-bd86-709667283ba7
f9f60dcd-563e-4174-8380-8b58ded03da0,USD,true,5e7806a9-9516-42a6-9d98-fd4a17d7b96b
fab2d036-4bd0-4b79-a78a-ee9cff279892,USD,true,7ae230d5-9757-4ff0-b2f9-932c8458a024
fb27e684-f77b-4b1a-be0f-2e1045438481,USD,true,306c0609-60db-46c1-b5ff-7fa141d4576f
fb3b313c-82ef-4d21-a858-3138df9fe6d7,USD,true,89cfb983-6103-4c5f-b75f-3837b201c17c
fc26a073-c622-47d0-b71c-74a27127b202,USD,true,d476e145-f132-4b70-9a1f-31133187c83d
fc289c6a-1881-445e-9037-268b251ee46a,USD,true,6900980e-13f4-414e-a0a6-398bcfa70ae2
fc54ecf2-14e3-4cbb-a687-887c39d4beae,USD,true,570f289e-50d1-4cc1-b0c2-8be499409c3f
fc576151-b20d-41c9-bf50-c3d3cb2d74ff,USD,true,993a851f-b21b-42e1-a482-302c0e983140
fd1c57fd-d9c4-46ba-80a5-0ba845220395,USD,true,ff4caad8-a1b9-4bc3-8566-20b3c0030370
fd8475d3-b5c2-4306-a8aa-8cf260134362,USD,true,97fb81a8-5d6f-4257-9927-6d77886e2457
fdef1dfd-dd64-464c-8bf5-1ef38b06ed01,USD,true,89cfb983-6103-4c5f-b75f-3837b201c17c
fe88c455-1f22-47cc-8e83-fea728b978df,USD,true,bde17fc4-ed4e-49dc-97ce-430232ac783d
feedf9fc-f253-43eb-bea8-438355256165,USD,true,d1940fda-1ab6-4cec-a6fc-c5a12ca567b4
ff88d96b-0671-41b7-ade7-e59050374490,USD,true,426c5dde-e466-44f6-9b53-c7ddb1a557d5
