"Guid","CurrencyIsoCode","Name","SBQQ__ProcessInputID__c","SBQQ__QuoteId__c","SBQQ__Value__c"
731c6fd8-c33e-45f9-9039-dee08a9c0111,USD,a0Z3h000001ObKM,92259a4a-c4df-4ba2-897d-b1fef2f3d26d,60d74567-899a-4b81-b046-e928b55863e7,"#N/A"
733e4fef-75b1-4c1d-9a41-9901619fa3de,USD,a0Z3h000001ObN6,a8df7b8f-1023-42a0-842e-436eabeeb27c,c97ad0e8-9eed-4d50-a5d3-3f9cb4febe9e,Enterprise
7360934b-2085-42b1-9b53-df9308f680f7,USD,a0Z3h000001ObbK,a8df7b8f-1023-42a0-842e-436eabeeb27c,4d1bc5e5-28fd-474f-bdb0-a1cfbc6eb56f,Enterprise
738ed594-3d78-4df9-92e9-c27a6f2df6a3,USD,a0Z3h000001Obbl,e29f80e6-ba58-428b-843c-973618ae6ea3,96f51309-9e4a-40a4-a22e-e902ca60c808,240.0
7393a1aa-d3ed-4480-8e24-423b70054876,GBP,a0Z3h000001ObxF,e29f80e6-ba58-428b-843c-973618ae6ea3,078c4363-4c66-4422-ae20-db9fc098557a,10000.0
739599eb-48f5-439a-8154-e1acea99afd2,USD,a0Z3h000001Obcq,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,0d10a65d-8d3a-41bf-9e27-6f214f2fa583,Include Professional Services
739ce6dd-9212-4196-98f3-26dd20fdfd69,USD,a0Z3h000001Obz2,e29f80e6-ba58-428b-843c-973618ae6ea3,5efdd499-daad-47f6-853e-fcdb8061fd82,1892.0
73a5be1d-e545-4265-b637-e7644f92ce4c,EUR,a0Z3h000001ObsY,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,980f61b0-c9c1-44c3-8e6b-be24b3ae3508,Yes
73bfa326-4343-4de7-888d-81ef244405d8,USD,a0Z3h000001ObRP,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,7ffe25b4-6231-4248-90f0-b33f9b44d18c,Include Professional Services
73e5d3a8-5a12-47fe-91c2-ebc8fdee3f44,USD,a0Z3h000001ObKh,a8df7b8f-1023-42a0-842e-436eabeeb27c,e6d0b7f8-7e43-4477-aaec-cfb92c1b726c,Enterprise
74251ae8-49ef-4ac0-b18e-855ef80dbc62,USD,a0Z3h000001ObpS,e125e8cd-f7a7-4256-b3ee-df8110fc5105,a4655b7f-0f73-47d7-b9b7-2ada66f1de07,End to End Solution
742d61fe-c459-4a57-b90b-c57f4129c07d,USD,a0Z3h000001ObbQ,e125e8cd-f7a7-4256-b3ee-df8110fc5105,70746026-1576-49b1-9961-9935284128a7,End to End Solution
7434a6d4-bc29-4c14-ba44-37610f513a23,USD,a0Z3h000001ObPW,e125e8cd-f7a7-4256-b3ee-df8110fc5105,25249565-75e9-49e0-9e57-298190d23795,End to End Solution
749d5158-b12d-4de7-8450-eb6ea2720339,USD,a0Z3h000001ObyN,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,955adfdd-7642-44e5-aa89-54fa9046d2cc,Include Professional Services
74ad199a-0be3-45f1-8cc6-94905849288c,USD,a0Z3h000001ObKt,e125e8cd-f7a7-4256-b3ee-df8110fc5105,b375c244-1dcf-4a3e-8082-23e32f918d62,End to End Solution
74bc7c66-180c-4092-9cee-b989be97b520,USD,a0Z3h000001Obvh,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,6b4784af-adbb-4758-827f-6d8a30c5f0cb,Yes
74ee62d4-a097-493f-bd17-6267b17e5f65,USD,a0Z3h000001Obtf,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,dd5a3922-3aec-4cdf-a681-6cf1b80c09ef,Include Professional Services
750df27e-93ee-4afa-91ac-93739c1c3756,USD,a0Z3h000001Obj4,e125e8cd-f7a7-4256-b3ee-df8110fc5105,2f48bb38-c6b8-41ba-b722-9817256704b1,End to End Solution
751775b8-73fb-493a-80d9-0a7175ece5cc,USD,a0Z3h000001ObNY,e125e8cd-f7a7-4256-b3ee-df8110fc5105,b1a66235-263b-4061-be4d-cc77d8d2e125,End to End Solution
7523a254-f476-4c4f-bb22-62cf365cb7b7,USD,a0Z3h000001ObmO,c047f834-b2c1-408a-9cab-7a74498da371,11098ae8-928b-46ee-93fc-bf15c2579ca6,"#N/A"
757cd696-e7b0-4bf0-abe7-ef2cc58598c7,USD,a0Z3h000001ObgZ,a8df7b8f-1023-42a0-842e-436eabeeb27c,b61af789-d1a7-4f13-bc94-5126d33e1f6c,Enterprise
758c1ab5-ee0d-434c-802a-1ea351bb0472,USD,a0Z3h000001Obni,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,0b35e84d-9bfe-4da8-a4c2-c66624ca725d,Include Professional Services
75a5c040-bd57-4572-bc06-2651fc225727,USD,a0Z3h000001Obi6,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,44e53417-65a4-4c1e-bc53-6ef06018b5cf,Include Professional Services
75b114f9-5d30-455d-a599-ebd821b486af,USD,a0Z3h000001ObOy,e29f80e6-ba58-428b-843c-973618ae6ea3,e4df83d6-3ae7-44f0-9ed6-9426bfa12866,240.0
75c608e7-89de-43d7-9259-a499fb554799,USD,a0Z3h000001ObLW,a8df7b8f-1023-42a0-842e-436eabeeb27c,545b087e-664d-4896-9c2c-90eade6c0e17,Enterprise
75dd61b9-c6f3-46ed-9ab1-f65c23e807db,USD,a0Z3h000001ObLl,a8df7b8f-1023-42a0-842e-436eabeeb27c,442931d2-0f79-4a2c-857c-f4588303e852,Enterprise
75e78fba-2eeb-4c43-a0cd-eed714840902,USD,a0Z3h000001Obki,e29f80e6-ba58-428b-843c-973618ae6ea3,3035ee31-7685-42e0-b263-1f2a3cff0669,500.0
76110cbc-abb1-4c02-ad2c-59fabd320d70,USD,a0Z3h000001Obnj,a8df7b8f-1023-42a0-842e-436eabeeb27c,0b35e84d-9bfe-4da8-a4c2-c66624ca725d,Enterprise
76180a6c-954d-4c5c-ac94-307f6d688017,USD,a0Z3h000001ObL5,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,93231042-4e94-4793-9579-8e80a0a4179c,Yes
761f3092-9bd6-4f18-b7f1-a278299b9201,USD,a0Z3h000001ObRg,8275de25-8fa9-4375-8ea5-630329195145,744cbbe7-09fd-412b-95a4-694768e83f60,"#N/A"
7630a4b1-44e7-497f-ba2c-a340dcb47ce0,USD,a0Z3h000001Obj1,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,418a5462-2fe2-4f1a-8cc9-900b27a3c7f3,Yes
7634ed3a-ce51-49bd-a724-3e417fc4340a,USD,a0Z3h000001ObeH,e29f80e6-ba58-428b-843c-973618ae6ea3,a2862a79-1542-4646-bb74-668605336c9f,240.0
764ac375-7976-4f83-a5bb-ed5d555dae3e,USD,a0Z3h000001ObuB,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,88c49209-914c-43a5-9cc1-20e08d6a8746,Yes
765c7d57-d9ea-48c2-b399-a7559030359f,USD,a0Z3h000001Obgr,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,5a60e8b8-3acb-4a55-822c-1827daf5a9f6,Yes
767470d2-93d8-4f10-82e3-b9441d52aa82,USD,a0Z3h000001ObOm,e29f80e6-ba58-428b-843c-973618ae6ea3,47baede6-25b6-474f-921f-5e852e57596c,"#N/A"
768adaf5-caa3-48b0-8e96-e8a91b7c64b9,USD,a0Z3h000001Obe8,8275de25-8fa9-4375-8ea5-630329195145,5ad43040-e587-40c8-9e25-b6818e222b5d,"#N/A"
76c140d3-f158-43e2-a985-baac64d1943a,USD,a0Z3h000001Oc0e,e125e8cd-f7a7-4256-b3ee-df8110fc5105,289add0c-de49-4ead-8fa0-e7ded269acfe,End to End Solution
77026127-2376-47ef-809c-f49429b303fa,USD,a0Z3h000001Obhn,a8df7b8f-1023-42a0-842e-436eabeeb27c,4b1d1d50-e6b6-43bb-aac9-576a9a214df3,Enterprise
77081d47-520f-4d80-b187-c8e66e30bb97,USD,a0Z3h000001ObiV,c047f834-b2c1-408a-9cab-7a74498da371,01cf5aeb-6c39-4d6a-8190-a7a1db9e7b10,"#N/A"
770a8472-e4cc-4ebb-98bb-eef7780e8632,USD,a0Z3h000001Obty,386e73f3-5005-4517-ad1a-c56ec8d7b669,4f977f4b-9c43-433b-8f0d-c939a48614fb,"#N/A"
770acfde-6f23-442a-a76f-1ea3438afdce,USD,a0Z3h000001Obf7,e125e8cd-f7a7-4256-b3ee-df8110fc5105,999a2abb-f193-4d6c-8d9f-c56365483db4,End to End Solution
771a8a5c-5ec9-49d8-a70b-5cd42f0714ab,USD,a0Z3h000001ObMn,e125e8cd-f7a7-4256-b3ee-df8110fc5105,ef534b38-204c-4e7b-a9ad-6cb4e8f92fa0,End to End Solution
77396897-6aa1-4e1b-ae2b-3f408793ce52,USD,a0Z3h000001ObLi,e29f80e6-ba58-428b-843c-973618ae6ea3,442931d2-0f79-4a2c-857c-f4588303e852,240.0
7739f92d-c2e7-44ae-b45d-742efd75a968,USD,a0Z3h000001Obgj,a8df7b8f-1023-42a0-842e-436eabeeb27c,cde84b03-390f-47ff-8659-f3e2b3267e9b,Enterprise
773e9aca-09fd-4c33-b6f2-d22e86f16620,USD,a0Z3h000001ObaM,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,69bd4156-88da-4c53-b21a-94eab74b6273,Yes
774cf018-7b42-4fa3-9356-4d34c007a548,USD,a0Z3h000001Oc0X,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,b40374a5-6116-408a-9cbf-632ea92a2dd7,Include Professional Services
778ab4c8-a824-4849-abcb-e8014c3af61e,USD,a0Z3h000001ObUy,e125e8cd-f7a7-4256-b3ee-df8110fc5105,ee5285fd-5bbf-453f-a321-b106839e80f1,End to End Solution
77a97f8b-c975-4a75-b87a-dbae20b9351f,USD,a0Z3h000001Obp3,e29f80e6-ba58-428b-843c-973618ae6ea3,5a50937a-8d78-47cd-89ae-74f43e9cf285,240.0
77aecd7d-ca30-4c73-aa01-462a80ecf9c5,USD,a0Z3h000001Obqv,dbc0bcc2-6843-49b2-bbde-585a28f19b57,78c67afa-83cd-43c8-9b13-e9b00a421aac,"#N/A"
77ba55ac-8553-4060-bc8b-514f3b86a58f,USD,a0Z3h000001ObrP,a8df7b8f-1023-42a0-842e-436eabeeb27c,be6d1e89-187f-4d14-a2a7-7a6722d288a7,Enterprise
77d78752-ec4e-4836-9756-6f68aae13440,USD,a0Z3h000001Obkc,e125e8cd-f7a7-4256-b3ee-df8110fc5105,ee5ad6e2-0783-423a-be44-eb06a2e26be9,End to End Solution
7815b168-1dd9-426d-af69-e1f2b0607d3a,USD,a0Z3h000001Obxz,a8df7b8f-1023-42a0-842e-436eabeeb27c,bfefff43-9239-4423-96ef-ea531fba6906,SMB
7820d8d9-4dc4-4178-96dc-5bdc7b75c379,USD,a0Z3h000001Oba3,6a54c1f0-a28f-4de3-bc12-c59cf54af3f6,897824c9-9dca-4399-969f-758a4137bc2f,"#N/A"
783c9469-054d-4192-b6c9-3c6661e4d151,USD,a0Z3h000001Obrv,e29f80e6-ba58-428b-843c-973618ae6ea3,0179c3a5-fd5b-4e9b-9f63-ec3ac7e8e76a,1250.0
78756a8f-1ff2-4cb6-b2f3-8062671a1fdf,USD,a0Z3h000001ObKs,a8df7b8f-1023-42a0-842e-436eabeeb27c,950f0be4-0148-4743-9985-790f41936177,Enterprise
7883e800-ff9c-4eb6-93b5-919943b326f4,USD,a0Z3h000001ObjQ,a8df7b8f-1023-42a0-842e-436eabeeb27c,4e134a9e-3da7-4b38-b680-c19c28104ac5,Enterprise
78b38a84-487d-44cc-86b5-1a1287220ca0,USD,a0Z3h000001Obxs,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,f8b35434-6fd5-40cd-96b8-e0d285f47e86,Yes
78be0927-20f0-4b08-b332-2110e2e70990,USD,a0Z3h000001ObYB,a8df7b8f-1023-42a0-842e-436eabeeb27c,622b1d55-147d-4fd5-b01c-57170af835cf,Enterprise
78be82a9-b706-4247-b38e-87e35233112e,USD,a0Z3h000001Obel,c047f834-b2c1-408a-9cab-7a74498da371,d72d03e6-58cc-496e-845e-8d05a6f0e7f4,"#N/A"
78eae259-7945-435a-92e6-b2d34024fff5,USD,a0Z3h000001ObwB,386e73f3-5005-4517-ad1a-c56ec8d7b669,53611213-0db4-490b-9470-57c7f7050f42,"#N/A"
78ed4272-d7cf-4cfc-8d30-297cb9c57949,USD,a0Z3h000001OblS,92259a4a-c4df-4ba2-897d-b1fef2f3d26d,281488c2-3b5b-48e0-9469-607a86454a7a,"#N/A"
78f5d25f-0662-47f0-a467-8bbf4d28447d,USD,a0Z3h000001ObbJ,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,4d1bc5e5-28fd-474f-bdb0-a1cfbc6eb56f,Include Professional Services
792073fb-4233-416c-898d-edf382dc9e43,USD,a0Z3h000001OboI,a8df7b8f-1023-42a0-842e-436eabeeb27c,40d911a8-67e3-4220-b8ce-1f86fa0ff941,Enterprise
79218bb0-3148-44a1-b8a6-2ff79b7339ad,USD,a0Z3h000001ObW3,e29f80e6-ba58-428b-843c-973618ae6ea3,810bc251-0b25-40ad-b680-1e1aef27e2c1,240.0
792ffe6a-615d-42a3-8ca0-acf17ccea538,USD,a0Z3h000001Obd0,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,0cc92fd6-d67a-4575-99bf-f6bf28d7e84a,Include Professional Services
795d9a73-9954-4663-9c90-28d1499d2102,USD,a0Z3h000001Obhy,e125e8cd-f7a7-4256-b3ee-df8110fc5105,fce21cfb-a408-4d51-9edd-3ddc6ca4ed30,End to End Solution
79817380-8228-419d-a067-8381f57299bb,USD,a0Z3h000001ObQX,dbc0bcc2-6843-49b2-bbde-585a28f19b57,0e219808-fc80-463e-8f76-118829800680,"#N/A"
79a178d0-c1d3-4849-a956-8ab9f79abdc5,USD,a0Z3h000001ObdT,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,ce25a01d-3570-4df6-a633-f95cac64fe3d,Yes
79a9a184-c490-4c8c-8644-4ea49d385d78,USD,a0Z3h000001ObbZ,a8df7b8f-1023-42a0-842e-436eabeeb27c,f0043565-2dd4-4493-8c5e-08849d5a1f00,Enterprise
79af3d18-54bd-4e90-8be8-36a78ede5458,USD,a0Z3h000001ObYU,e125e8cd-f7a7-4256-b3ee-df8110fc5105,bcaf9f0b-04a9-4847-bf8f-d3b2209b3275,"#N/A"
79b2d4ea-61d6-42c0-ad96-efc4284c6d8a,USD,a0Z3h000001ObSL,e125e8cd-f7a7-4256-b3ee-df8110fc5105,8df42382-c4d5-462e-87cf-ff86aa623f00,End to End Solution
79bb2dd1-5cd0-4ac0-9566-5e011d73a029,USD,a0Z3h000001ObTT,a8df7b8f-1023-42a0-842e-436eabeeb27c,955a72c2-6389-453b-9ee2-3959205d77b9,Enterprise
79e18ab6-caa3-4efb-82de-b165ba486cf7,USD,a0Z3h000001ObOw,a8df7b8f-1023-42a0-842e-436eabeeb27c,6db731ff-92e7-4054-aa89-35911d44d1f4,Enterprise
79e49d0c-adb1-47f2-b520-d45d228de0fb,USD,a0Z3h000001ObY2,e29f80e6-ba58-428b-843c-973618ae6ea3,18cd49fc-ed63-49ae-8ae9-d771986ff616,240.0
79f514eb-3b5e-4f3b-88db-f03b8c7ae49f,USD,a0Z3h000001ObxQ,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,d16b92a0-689f-481a-8f77-26c6d59ff029,Yes
7a0450dd-3105-47a6-a04d-40a58c3758ef,USD,a0Z3h000001ObMb,a8df7b8f-1023-42a0-842e-436eabeeb27c,6ee3cfa7-6bb0-4e64-b686-dfe6006e16f0,Enterprise
7a074d79-dd2c-4325-a28c-00aad6eb1741,USD,a0Z3h000001ObVb,386e73f3-5005-4517-ad1a-c56ec8d7b669,1b8d3dc3-04f6-4638-b13d-a37b4d0a58a3,"#N/A"
7a15010e-7ac6-4b3b-83cd-78b0f7def21b,USD,a0Z3h000001ObwU,02cf713a-9c9c-4f13-80aa-8c95c6bf0f64,69287b94-edf2-4725-a86b-d0c67252a617,"#N/A"
7a19afc6-d3a0-4ca4-a417-90b110dd6b77,USD,a0Z3h000001ObhF,e29f80e6-ba58-428b-843c-973618ae6ea3,a439f7ec-0b8d-4281-bbd0-fdabb435dba3,240.0
7a1a23be-6c66-405a-822f-344d98d9beab,USD,a0Z3h000001Obog,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,8045f319-c185-409d-a568-403ca2da08dc,Include Professional Services
7a1bf2d5-ceec-46ab-a03f-f1fffc98d431,USD,a0Z3h000001ObwQ,a8df7b8f-1023-42a0-842e-436eabeeb27c,69287b94-edf2-4725-a86b-d0c67252a617,Enterprise
7a1db739-710a-4b66-97b6-5d589eb48ef5,USD,a0Z3h000001ObdU,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,ce25a01d-3570-4df6-a633-f95cac64fe3d,Include Professional Services
7a1e41ca-d3d8-4749-b343-b4b35f0c5e34,USD,a0Z3h000001Obiu,e125e8cd-f7a7-4256-b3ee-df8110fc5105,b8e364f7-a364-44ea-ac93-8405acfbc1bd,End to End Solution
7a218da3-03d9-4a46-a192-e719795c44f1,USD,a0Z3h000001ObtU,dbc0bcc2-6843-49b2-bbde-585a28f19b57,14ba1091-4bf1-4618-a085-3bfc5ff084e9,"#N/A"
7a5d349b-d52f-4f75-8561-9e8e940d3e78,USD,a0Z3h000001ObdD,e29f80e6-ba58-428b-843c-973618ae6ea3,e780ceb2-da13-4e69-9f7e-0e3e32b2f8fa,240.0
7a649ce6-56c0-40c6-9c47-cf5f6cac8e10,USD,a0Z3h000001Obza,386e73f3-5005-4517-ad1a-c56ec8d7b669,d4b11ec6-d260-49a0-8446-b67f3ac73812,"#N/A"
7a8f6d3d-7b5a-485b-8b2f-0e6b532eab68,USD,a0Z3h000001ObdX,e29f80e6-ba58-428b-843c-973618ae6ea3,2f8956ca-7fb9-4014-9540-19076ca81183,240.0
7aad6bd9-29a6-4430-b2a4-6113ef560abf,USD,a0Z3h000001ObTg,dbc0bcc2-6843-49b2-bbde-585a28f19b57,f7b156a2-819f-41f7-94d9-78d0e03d58db,"#N/A"
7ab502fe-20a7-4234-a507-2903e0ea380a,USD,a0Z3h000001ObuK,e29f80e6-ba58-428b-843c-973618ae6ea3,f01ab6a3-4d8c-4457-985b-c55ff20d3edb,1000.0
7abb6464-1d2f-4ef9-b218-d3a34155b8a7,USD,a0Z3h000001OblB,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,4b5e764c-a1d8-41c2-ab73-542fedc48aa4,Yes
7ac6f094-19c9-4ddd-94e3-afef2f6f30a0,USD,a0Z3h000001ObtN,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,14ba1091-4bf1-4618-a085-3bfc5ff084e9,Include Professional Services
7afad8c9-0c36-434d-8f4f-7900ee911463,USD,a0Z3h000001Obv2,e125e8cd-f7a7-4256-b3ee-df8110fc5105,9d881510-0744-42cb-a6cb-15d89897f512,End to End Solution
7b15118c-06ca-4427-829a-6183dc6985a4,USD,a0Z3h000001ObbX,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,f0043565-2dd4-4493-8c5e-08849d5a1f00,Yes
7b20771e-8d21-4090-b0ab-024ce592b3c0,USD,a0Z3h000001Oc18,8275de25-8fa9-4375-8ea5-630329195145,97345946-46e7-448d-9775-26367008fd28,"#N/A"
7b360974-e7ba-4ee7-a0f2-174342b4d6c1,USD,a0Z3h000001ObWK,02cf713a-9c9c-4f13-80aa-8c95c6bf0f64,25249565-75e9-49e0-9e57-298190d23795,"#N/A"
7b366dc3-5b3e-4fc0-96ad-686aff8f676b,USD,a0Z3h000001Objt,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,1ca67169-1941-4860-8699-bfb62276f4c0,Include Professional Services
7b3c1646-ebae-45ab-a6a1-88d64b0cf6a4,USD,a0Z3h000001Oc0N,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,b28e8c60-54ce-4c82-8134-791dd6adc895,Include Professional Services
7b833868-e8bc-4021-a5d3-7fc222979cb8,USD,a0Z3h000001ObYK,02cf713a-9c9c-4f13-80aa-8c95c6bf0f64,642a1354-585d-4084-84cf-1a21af5aafad,"#N/A"
7b83c8d0-7c0f-4854-9b8b-b70e4c9df1f1,USD,a0Z3h000001ObxY,8275de25-8fa9-4375-8ea5-630329195145,3d202c4b-2324-44fe-8b39-c9cb836a86c4,"#N/A"
7ba1efc1-b00c-4fbc-94cc-8229e52896dd,USD,a0Z3h000001ObVo,e29f80e6-ba58-428b-843c-973618ae6ea3,7cb9269f-5836-426f-a1cc-dbbf58f69bed,240.0
7bc28e3f-1b07-4580-8583-c5cf8f5c82ee,USD,a0Z3h000001Obw0,e29f80e6-ba58-428b-843c-973618ae6ea3,53611213-0db4-490b-9470-57c7f7050f42,3000.0
7bcd3fa0-4d31-4172-9582-9f2b4ce7de09,USD,a0Z3h000001ObYt,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,8c4aaf2f-70f7-4a00-92eb-5f08a841d237,Yes
7bd87322-e1ba-449d-a13e-98d67f297f57,USD,a0Z3h000001ObPN,e29f80e6-ba58-428b-843c-973618ae6ea3,c90b0af1-3c75-4a34-a2d4-73ae6aee5a8a,350.0
7be79728-67d4-4cf5-abec-374d97d7e549,USD,a0Z3h000001Obue,e29f80e6-ba58-428b-843c-973618ae6ea3,6ad98f4f-3c41-4e68-8016-ae8afbba8b7a,350.0
7c010278-7af7-4b02-9792-301128d77940,USD,a0Z3h000001ObTq,e29f80e6-ba58-428b-843c-973618ae6ea3,e946b3e0-5967-4a0e-944a-a124f602f9b2,240.0
7c34e639-a6fc-4282-b103-5c61aca19f9b,USD,a0Z3h000001ObaF,e125e8cd-f7a7-4256-b3ee-df8110fc5105,25550557-28ba-4276-a591-5457d166c7ae,End to End Solution
7c56f82f-0ea5-4bad-85ca-ad82e9d45452,USD,a0Z3h000001Obgt,a8df7b8f-1023-42a0-842e-436eabeeb27c,5a60e8b8-3acb-4a55-822c-1827daf5a9f6,Enterprise
7c7482c9-bde9-4392-ab2c-95c237a867f3,USD,a0Z3h000001Obsb,e125e8cd-f7a7-4256-b3ee-df8110fc5105,1016bada-10e2-4080-b01a-64ca4788dcf1,End to End Solution
7c7a2bdc-f877-4162-a563-6086ca22ed3d,USD,a0Z3h000001ObOr,a8df7b8f-1023-42a0-842e-436eabeeb27c,4c682fd0-bf7d-4864-a1ef-fd23be4c6964,Enterprise
7c7d6424-a635-4066-ad01-80a2253f0711,USD,a0Z3h000001ObnQ,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,1928f5f1-6fc1-4204-99fb-5f99ae2df8fe,Include Professional Services
7c90f82a-d79d-44bc-bd11-141cf03db20c,USD,a0Z3h000001ObP9,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,bec28432-108f-4281-b25d-56e2dd029f9e,Yes
7ca9d410-8e58-4b82-ae32-1ed8c503fddd,USD,a0Z3h000001ObMv,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,0dc52657-e5bc-4d7a-9e73-be41a140eb86,Include Professional Services
7d009600-bfcc-4d85-a3f9-3a8890300935,USD,a0Z3h000001ObMN,92259a4a-c4df-4ba2-897d-b1fef2f3d26d,272a664b-c131-45d4-98f0-4de9a87db273,"#N/A"
7d1bc2fe-cf23-4d73-a050-98a21a6702c7,USD,a0Z3h000001ObnV,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,ca89989d-069a-4880-910e-bb7afeba7c99,Include Professional Services
7d25679f-0f8d-4c65-9cbe-abc668a7e91c,USD,a0Z3h000001ObX4,e29f80e6-ba58-428b-843c-973618ae6ea3,59d3b06a-705a-4e93-9017-06955b1d5670,350.0
7d36b499-7e3c-4aef-8537-214e04356a4b,USD,a0Z3h000001ObKe,e29f80e6-ba58-428b-843c-973618ae6ea3,e6d0b7f8-7e43-4477-aaec-cfb92c1b726c,500.0
7d36c3f3-b457-4d67-bc98-bc41a45564e7,USD,a0Z3h000001ObPK,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,971843d5-4a4b-4d0b-a132-4edf412c76b1,Include Professional Services
7d3d3500-2adb-45cf-8e23-cfff89660a62,USD,a0Z3h000001Obec,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,6749a296-50c6-41d5-8484-9d2d15cf3d7a,Yes
7d631194-d621-4b1c-982a-5fc6ef750089,USD,a0Z3h000001Obds,386e73f3-5005-4517-ad1a-c56ec8d7b669,c3824400-fb9e-49d1-97f5-6ddbcd240f4c,"#N/A"
7d7d7d8c-33ce-42da-9b2e-d16ee55e0648,USD,a0Z3h000001Obd4,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,f1463cff-ebb5-4ab7-8139-5007426755f7,Yes
7d83afd2-c78b-4da2-863b-f948e1dbd727,USD,a0Z3h000001Oc0K,e125e8cd-f7a7-4256-b3ee-df8110fc5105,b28e8c60-54ce-4c82-8134-791dd6adc895,End to End Solution
7d88e193-af5e-4829-a095-38a86d9c1120,USD,a0Z3h000001ObzP,e29f80e6-ba58-428b-843c-973618ae6ea3,d4b11ec6-d260-49a0-8446-b67f3ac73812,400.0
7d8febc5-182d-4e45-8cff-707c8e9510be,USD,a0Z3h000001Obhh,c047f834-b2c1-408a-9cab-7a74498da371,8a2bc242-b6ec-493f-9bd7-2d1c4955cce0,"#N/A"
7da479b9-2c3b-4f79-8cda-44630f7b2488,USD,a0Z3h000001ObrC,e29f80e6-ba58-428b-843c-973618ae6ea3,bcb3eb9f-cef5-4470-acf0-568b4bdbe44e,240.0
7dad6112-f002-4c3c-b034-df0c2780fbf4,USD,a0Z3h000001ObZu,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,897824c9-9dca-4399-969f-758a4137bc2f,Yes
7db98031-4aa9-4a67-999a-b60b21b4d821,USD,a0Z3h000001ObLN,e125e8cd-f7a7-4256-b3ee-df8110fc5105,b3b28025-d6c6-4adb-82e2-36e03375651e,End to End Solution
7deb0e94-6826-443e-93fe-e897dee40752,USD,a0Z3h000001ObVK,0e1c2cf1-69a9-4ab1-8044-82984de04d3e,2e18b013-7430-48c3-8d71-54a2e0a52297,Yes
7e0795a8-ca07-4e26-9153-e8eefd26b3af,USD,a0Z3h000001ObUZ,e125e8cd-f7a7-4256-b3ee-df8110fc5105,8ef89f73-0f4f-471a-89ae-1c4f7cbcbeb1,End to End Solution
7e0bfec6-8b95-4a6c-a9a6-5f0137637283,USD,a0Z3h000001Oc0t,e125e8cd-f7a7-4256-b3ee-df8110fc5105,b4ed2ffa-1faf-4aae-a080-b29f9e1b0421,End to End Solution
7e2c2e6f-3c00-4483-862d-92d323f6ecea,USD,a0Z3h000001Obk9,a8df7b8f-1023-42a0-842e-436eabeeb27c,808cb464-1a36-453a-b579-08d122707e0e,Enterprise
7e32c938-890b-4c37-8888-92b1455565da,USD,a0Z3h000001ObfI,e29f80e6-ba58-428b-843c-973618ae6ea3,3f928530-02fc-437a-b41e-6b7ac97b7336,240.0
7e4f013f-bfdb-4958-9500-0718cee22e12,USD,a0Z3h000001ObTx,71eab359-c2b4-4154-b16b-ec3b6d6a8dce,892a8f57-37bb-4c7e-a703-1a1e828a40fe,Include Professional Services
7e5eb7b2-f874-4478-b6d6-cb2d2a4d0414,USD,a0Z3h000001ObXn,e29f80e6-ba58-428b-843c-973618ae6ea3,e89a17eb-f3ff-4983-bc3c-3c97adf2105d,240.0
7e619db7-d951-475a-9e68-e01e6e602944,USD,a0Z3h000001OboN,a8df7b8f-1023-42a0-842e-436eabeeb27c,ca4d4c88-02bc-4162-b333-577b80c6d8ff,Enterprise
