"Guid","CurrencyIsoCode","Name","SBQQ__DiscountAmount__c","SBQQ__DiscountPercentage__c","SBQQ__LowerBound__c","SBQQ__Number__c","SBQQ__OriginalBlockPrice__c","SBQQ__OriginalDiscountTier__c","SBQQ__PriceModel__c","SBQQ__PriceSchedule__c","SBQQ__Price__c","SBQQ__TermDiscount__c","SBQQ__UpperBound__c","SBQQ__VolumnDiscount__c"
50e3a207-98e2-4c54-9c9f-1329b3e8e6e8,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,b90b3cd1-aa75-4002-85e4-8f5ec8095875,3000.0,"#N/A","#N/A","#N/A"
50e41bf5-bfc1-4d71-9be7-42a3d8b3a4c3,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,a3c144ca-6d87-4d3c-9d84-0f4d643cc68c,10092.75,"#N/A","#N/A","#N/A"
50eb50c5-c8f7-4a50-942a-be39138fa1da,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,fd58ef78-5a2b-47b1-aa1b-13ce87473fc7,150.0,"#N/A","#N/A","#N/A"
50ee5ecc-48e3-4678-a183-6d13c6fec837,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,25d1b1e0-ca02-4682-9939-627023b4ffe6,1.0,"#N/A",2000.0,0.0
50f96ac9-1a35-4fda-a2c0-78d8ec8b38e9,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,01706b66-f3ae-4dc1-820b-6b67802c9923,0.0,"#N/A",1000.0,1.0
50fc634e-1552-49d8-b7f0-e48302d33f41,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,a0ed5d20-09bc-4508-9d9a-6732a1dce4e0,80.0,"#N/A","#N/A","#N/A"
50ffb06e-a374-427b-a02e-62ef9d436ecf,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,e086aede-8668-4cb2-ab40-bb019510536d,0.75,"#N/A","#N/A",0.25
50ffd4e1-9d03-46dc-8522-39b682cc56ad,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,b91122f1-2fb9-4e8e-ad33-a7383cdb52a5,0.0,"#N/A",1000.0,1.0
51038860-f627-4f69-816a-a854caf907e4,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,af591e66-321a-4d34-b8d8-ac14e6712eb4,0.0,"#N/A","#N/A","#N/A"
51078305-dedb-466c-bbc4-8ce28e4b1812,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,6489b1e1-8aa7-4dbb-9ef7-79ff989ba0a7,215.88,"#N/A","#N/A","#N/A"
510e647f-9286-43f0-af1e-ff50ddc06d25,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,fd1bf9dd-b5e8-40bc-af3b-0e6ed359860b,0.0,"#N/A",1000.0,1.0
5116f848-eea3-4cc6-b039-d07f346b6727,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,8ea39094-8f95-49d7-bde9-734f8f7522d0,99.0,"#N/A",250.0,0.0
511802ac-f954-40cf-ab30-db2ca155fe6b,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,5b98c6c2-0778-4ca2-9c9c-eee7337eb860,0.0,"#N/A","#N/A","#N/A"
5118a325-cac0-4f5a-b340-64550212e83c,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2dfbe897-dfe8-46dc-b642-37dad6bd7c0b,2000.0,"#N/A","#N/A","#N/A"
511c0d0d-c319-4650-93e0-47d9aaa7cbbc,USD,"Tier [9,999,999,  )","#N/A","#N/A",9999999.0,2.0,"#N/A","#N/A",Per Unit,a6e71cf5-c8bf-4e7d-a784-b582928a9559,0.01,"#N/A","#N/A","#N/A"
511c235d-9135-4b19-b9b5-7de699e72772,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,e309adf5-d445-4d0e-a726-e59c440d4a03,1.0,"#N/A",2000.0,0.0
511fae76-ced2-493c-a0e6-ee1c230de10c,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,af94e7c0-9bb2-4bcb-b933-cf6590f8bd22,200.0,"#N/A","#N/A","#N/A"
5121f48e-dc54-40cf-af11-dc02091ff81a,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,1f024287-b382-4aff-b744-a7e4366ec5a7,0.75,"#N/A","#N/A",0.25
5125fab2-7274-4ccc-bc71-c65474205448,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,9d163753-3d9e-4d88-bb27-eafba96e6989,0.75,"#N/A","#N/A",0.25
51263d91-ae8f-4f83-8133-6a334aea1430,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,f3e2b038-b4ee-43ba-817e-2502775a9a5c,33.66,"#N/A",2001.0,65.34
512a18b7-96df-4827-a259-22c8074c65f1,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",03b1599c-13ca-4197-9cc1-d43e0b5692c3,Per Unit,83fc2338-ea08-4413-b282-0779eefa129f,29.7,"#N/A","#N/A",69.3
512b8b3f-8dce-4855-a998-58fa017bd1ca,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,4add5b94-1135-4096-84b8-168e8a5b6f89,12000.0,"#N/A","#N/A","#N/A"
512c5898-6f09-426d-959f-90070159025b,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,47358e57-387d-4665-92b2-0e37fc0cd024,99.0,"#N/A",250.0,0.0
5136376f-a1c3-44a6-87dc-832b25ab4efc,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,81c915b2-303a-408e-8b20-594551dee3b1,66.33,"#N/A",1001.0,32.67
5136a5d3-4930-4033-94a2-46378d3c2527,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,cce013bd-8882-48a1-8a06-82c8c63b7e39,"#N/A","#N/A","#N/A","#N/A"
513764c5-c2e3-4279-abad-4ee70beec996,USD,Tier 1,"#N/A",100.0,0.0,0.0,"#N/A","#N/A",Per Unit,f3db7dee-0305-436b-a2d2-862f50013386,0.0,"#N/A",2.0,0.15
5137c034-7d4d-4dfa-bc1a-24d53ab47015,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2e40585a-41d6-46de-9fd8-4878e5229395,100.0,"#N/A","#N/A","#N/A"
513a89d3-3da1-40ae-a92c-d211f4ea32ef,USD,Tier 1,"#N/A",100.0,0.0,0.0,"#N/A","#N/A",Per Unit,8b95568e-5dd5-4628-8194-ba42169a513b,0.0,"#N/A",2.0,0.15
513b56d6-1aa2-4e16-a7b1-5fe355aa1604,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,b7a25019-f89c-486b-b83a-3e22791bdf8c,5000.0,"#N/A","#N/A","#N/A"
513b69b3-8600-4aec-9b64-20cd3e48ee31,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,f3fc4e84-acdd-4eb4-9ece-82d809bf9ba7,0.9,"#N/A",5000.0,0.1
513c6853-b93f-4dfe-a6c0-efe7c7187245,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,c9bd2d77-6f5e-44ef-bedb-2888c0414ca5,1.0,"#N/A",2000.0,0.0
51401da8-d250-4654-88b0-7058b13b1d02,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,40c39056-b104-463f-b0cb-0eb8efe8af54,117.45,"#N/A",2001.0,65.34
5140722c-d0e6-4f03-80e1-4fdda56dd9cb,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,9fcdd10f-fc33-4af0-b8a5-66f7e8b54a08,0.8,"#N/A",10000.0,0.2
5142793a-d8bd-4b44-aec6-bd45a87770b0,USD,Tier 2,"#N/A",0.0,2.0,1.0,"#N/A","#N/A",Per Unit,c2286bbc-d076-453d-b0cf-c8703a371909,0.15,"#N/A",9999999.0,0.0
514376ad-8770-42b8-8cdb-cdc6abec1cbf,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,bcc20310-031b-49e2-b6ec-87be66e0b801,0.9,"#N/A",5000.0,0.1
5144d874-972a-4501-9f7d-4688f74b1048,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,361ee493-708f-4994-a62a-e025be147074,8000.0,"#N/A","#N/A","#N/A"
5145b721-71bf-47d9-9d36-4974cffb377d,USD,"Tier [9,999,999,  )","#N/A","#N/A",9999999.0,2.0,"#N/A","#N/A",Per Unit,4b5ea5d2-b382-4d4f-887a-e72757bb5a87,0.15,"#N/A","#N/A","#N/A"
5147e34d-a78f-42f5-8e7c-f1cd14cd1a78,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,8925d3d7-abc0-4522-85ee-11f59f1c5756,0.0,"#N/A","#N/A","#N/A"
5148c089-1698-4173-aacc-4fefb6e8106c,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,5ebac554-e23b-46fa-998c-19797726e28a,0.8,"#N/A",10000.0,0.2
514a7bad-8acf-462d-ae9e-0db06efdbdc3,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,701352df-b26c-4ce4-92e9-27e9f1fa650d,3000.0,"#N/A","#N/A","#N/A"
514ae3af-6d3a-43f2-88cd-075e77f4313c,USD,Tier 2,"#N/A",0.0,2.0,1.0,"#N/A","#N/A",Per Unit,303ed3b3-db77-4432-ac2a-8ec9b81f74bf,0.11,"#N/A",9999999.0,0.0
514b2abf-c1b0-42cd-9b4a-85843523641f,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,c789e1e0-0017-4572-82e8-c450ece83a86,0.75,"#N/A","#N/A",0.25
514d257f-f689-4a18-92dd-613e88f5be97,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,e40e4515-9bda-49e2-a2ca-439a316cd431,158.62,"#N/A",2001.0,65.34
514e2e6f-6565-4f0c-89b8-a2e961495251,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,485b8134-76fe-4b70-a408-75c9edc31552,1.0,"#N/A",2000.0,0.0
515799bd-c16f-4d3b-bb04-259b6b265078,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,2a7957a8-5cf3-46bd-9ea3-8fb181fdd768,250.0,"#N/A","#N/A","#N/A"
51599404-0999-46c7-96e1-80d4df1652e5,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,8d121b80-0a30-44dc-bc06-fd2d3e5d9f0c,0.75,"#N/A","#N/A",0.25
5159f01c-468f-4f0c-b72c-bb01583d9f27,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,79f9a619-6ef2-407f-80ed-f02dbebd2571,6.99,"#N/A",2000.0,0.0
515ccfd5-a7fc-4d03-836a-2fbab19761f5,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,3502a9db-e861-486e-bf83-35b39648b5f4,12000.0,0.0,"#N/A","#N/A"
515d35c5-5bd8-4112-9103-fb70e1e03b7c,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,3bc71a7e-5285-4f53-80b1-d01072a4e2b2,150.0,"#N/A","#N/A","#N/A"
516057d1-c789-4476-b582-e682c4f31bf0,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,fc334ec1-ee37-43b6-a223-c45501fc0d00,150.0,"#N/A","#N/A","#N/A"
51659030-8f79-45ef-8561-c5bfca34fd5a,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,efdfd677-c3c0-4898-8327-5be2222cf59c,8000.0,"#N/A","#N/A","#N/A"
516821f4-8155-47b8-b445-5140e6893a04,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",03b1599c-13ca-4197-9cc1-d43e0b5692c3,Per Unit,59055f62-12e7-41bb-8867-3cb619113ae7,29.7,"#N/A","#N/A",69.3
516d610d-0d6a-4e78-b9f9-6b16024af2e1,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,ba0edac7-e520-4c4c-ac59-c4e592e67cac,99.0,"#N/A",250.0,0.0
51751caf-77ac-4dc4-95b7-b75f912bb2cb,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,bc64d6d4-fc60-46e9-a1c2-7ff4009cc508,5000.0,"#N/A","#N/A","#N/A"
5175d9e6-ca47-49a6-b24d-7c8923114cf7,USD,Tier 2,"#N/A",0.0,2.0,1.0,"#N/A","#N/A",Per Unit,eed7066e-d1b5-4e01-82a2-bd4031f930c7,0.15,"#N/A",9999999.0,0.0
517bd800-3317-4a14-ba12-f3bb64e9ce13,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,7884f065-2be5-43b8-b81c-717f55ad7a9c,5500.0,"#N/A","#N/A","#N/A"
517bd845-f0c1-4708-9fb3-1fe699a1c35e,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,66880a66-92cc-492c-8bac-5326e002b0c6,33.66,"#N/A",2001.0,65.34
517e04df-bdec-4323-83b0-2264bc968aae,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,720c5530-c47f-4d85-a3ec-eed70a4febc5,33.66,"#N/A",2001.0,65.34
517ebb92-aada-4e81-ada8-8cda8a1499ed,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",03b1599c-13ca-4197-9cc1-d43e0b5692c3,Per Unit,5d9877e9-b152-476c-86da-861e614d7648,29.7,"#N/A","#N/A",69.3
5181ba80-fd10-4bcd-a673-24e90b17f729,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,4911f31b-cad7-4af3-ac0d-14c7e2a64aaa,"#N/A","#N/A",10000.0,"#N/A"
51839f71-c66e-4a84-84d8-b35409116248,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",acf3a7dc-f43d-44df-97d9-1fe8bdda9bf5,Per Unit,09fab113-d04c-43eb-9c46-be56757e429c,89.1,"#N/A",501.0,9.9
51853e04-8460-49ed-a144-a67d6834ac61,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,f2d065f1-c91f-4e3a-a984-4d260c87d454,8000.0,"#N/A","#N/A","#N/A"
5187161c-8ffa-457a-8471-711176737420,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,3f9c2914-fbe8-4c5a-bf0d-e3a9ee1c2b8a,0.0,"#N/A","#N/A","#N/A"
518c2ec7-ce97-40d0-abe8-ff04bd2b1306,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,9f5b0f7c-69e1-49ac-a0d9-cc366970120c,66.33,"#N/A",1001.0,32.67
5192230c-5ba7-480d-b731-a767b4daa1e1,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,0f8b28e2-c8ca-4fec-9e04-ddb3318ef3a0,0.9,"#N/A",5000.0,0.1
5192c3ef-dad8-4127-949c-b505b92135c1,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,b024be31-0b4e-405b-ac15-898aeca996cb,3500.0,"#N/A","#N/A","#N/A"
5193f6cc-bbe9-4f9f-8cc3-37190c16517d,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,6b16bcd6-6ae5-4a7e-b93f-7256757b51fd,0.0,"#N/A",1000.0,1.0
5195fc08-2c5f-400e-b390-8782e0f101f0,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,f5faf017-cef2-41a8-a1bc-d71cdcd53bf8,66.33,"#N/A",1001.0,32.67
5197cfcc-96c7-4bd6-beda-f483bfeea05d,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,3316e6a6-aea4-46a0-83d1-fc5c5cbfaec7,46.43,"#N/A",1001.0,32.67
51a17679-56c0-4e37-a43f-769b9f35ed80,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9cebec32-0be5-4742-8679-ef4e2c8180ab,100.0,"#N/A","#N/A","#N/A"
51a3accf-b45f-44b6-bbad-844cc2998ab2,USD,Tier 1,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,5c9a919e-8b58-4dbb-b2ae-d9317134695e,0.0,"#N/A",2.0,0.15
51a6007e-ce3b-4cfa-9390-fc9ffb6cdd57,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,ca3e0359-2358-4a5b-9d92-e9d9abb2818b,1.0,"#N/A",2000.0,0.0
51aa2e7c-e3ab-4c6d-b7b0-9f53cd9f53c8,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,dc6d6b98-f881-46d0-a785-cb7979d4f381,100.0,"#N/A","#N/A","#N/A"
51ac1707-4017-4e6a-bbbb-1ccea3a8160f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,08ebc8f5-731e-4e72-b3b4-9c48fc0021c7,1000.0,"#N/A","#N/A","#N/A"
51aca253-f0e8-4ee2-beb6-7cb30fc2add0,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,df4de04f-05c1-4b12-837a-9cc1c4601a3d,66.33,"#N/A",1001.0,32.67
51ad0dd6-f05b-4807-bbd7-ef73086abf75,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,fd808bce-b289-4d2f-aa4d-f3e2348d60e8,150.0,"#N/A","#N/A","#N/A"
51b691a4-5e64-46dd-b240-bd5509d7816c,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,c0569748-d871-49cd-9d8f-236391a6ef8b,0.75,"#N/A","#N/A",0.25
51b85208-c9b2-4958-ac12-9035865f8c41,USD,501 to 1000,"#N/A",33.0,501.0,2.0,"#N/A",7a9d554c-67b5-46f8-b412-e4d488c6d483,Per Unit,5a422347-5ba9-4dc5-8429-d8166ee8eee7,150.43,"#N/A",1001.0,32.67
51bfbfbb-0101-4c30-b259-f789acfe7f0c,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,cc58e44f-9f06-4433-8f80-797bdf9256bf,250.0,"#N/A","#N/A","#N/A"
51c550e7-6694-47a1-9c1b-44a922a6217e,USD,1001 to 2000,"#N/A",66.0,1001.0,3.0,"#N/A",ebaba46a-c3d2-46d2-ab85-cbabe2f432eb,Per Unit,03d98b8e-8312-491c-96cd-1b941d95b291,33.66,"#N/A",2001.0,65.34
51c59e4c-5e03-4449-9996-b68e96295929,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,18ea185a-4462-4ffe-8728-19945a111e86,250.0,"#N/A","#N/A","#N/A"
51c79837-5f9a-4ea4-9c3d-d8678ad41a33,USD,Up to 250,"#N/A",0.0,0.0,0.0,"#N/A",c319bef0-27e3-4251-9c3d-38e6e757f07b,Per Unit,3e38b44e-c236-4715-8262-890e58ddea77,211.14,"#N/A",250.0,0.0
51c7c655-6f69-4154-92ad-fcea5114cc80,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,19f0c471-edc4-448b-8c61-4d683008cb99,0.0,"#N/A",1000.0,1.0
51cdf4fa-e266-4a75-bb0b-332eaf37e56f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,9c142b8d-b215-45e8-9745-022c7d1170e8,100.0,"#N/A","#N/A","#N/A"
51d33a7d-3f29-45dc-aaeb-6ddbe0fabbb6,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,4fe2d0e8-c577-47a3-889f-fe908e1c8d07,0.8,"#N/A",10000.0,0.2
51d47669-a1e3-42ec-8724-8da26d6c96de,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,29bcd4a9-c5de-4b28-98f5-eb0d106a08c2,0.0,"#N/A",1000.0,1.0
51d54953-e831-4146-84d1-c61458e010d3,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,e55f3103-0b39-4e84-95a5-7ef535f72927,0.9,"#N/A",5000.0,0.1
51d64e3b-04ee-48e8-95f4-97ed5de9e9b2,USD,Tier 3,"#N/A",20.0,5000.0,3.0,"#N/A",fbae8164-f76f-4a95-9d4e-b869be509353,Per Unit,fecfb812-ea97-47d2-bbef-1e773a6268b1,"#N/A","#N/A",10000.0,"#N/A"
51d7a4f0-775b-4210-92f0-924d433840da,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,094a05dd-8b22-4ff4-aa5e-1a6d1b53bc9a,10000.0,"#N/A","#N/A","#N/A"
51d808b8-780b-4325-b4c7-8ff3ee4b6785,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,641f0a7a-3a9f-4049-acb5-3b636c5b59e7,5000.0,"#N/A","#N/A","#N/A"
51da68d0-8e4b-484e-bb63-00831300e8c1,USD,Tier 1,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,b43e71d1-011f-4cbf-b75c-d3a534dce2ca,0.0,"#N/A",2.0,0.15
51dddea2-d10d-459f-a730-e76997357920,USD,Included,0.0,100.0,0.0,0.0,"#N/A",d8630718-9283-448c-948f-65538a7deaa1,Per Unit,a5a1f6f5-6774-4349-b6a7-f0db0b9948a7,0.0,"#N/A",1000.0,1.0
51e137f6-53cf-4a28-9393-be4ae573f65c,USD,2001+,"#N/A",70.0,2001.0,4.0,"#N/A",03b1599c-13ca-4197-9cc1-d43e0b5692c3,Per Unit,9dc4fe08-4d0b-4ccf-8a36-53d6fd8eb1d6,29.7,"#N/A","#N/A",69.3
51e1d4d1-7c98-446b-be4a-92ed29fc167f,USD,250 to 500,"#N/A",10.0,250.0,1.0,"#N/A",acf3a7dc-f43d-44df-97d9-1fe8bdda9bf5,Per Unit,81c915b2-303a-408e-8b20-594551dee3b1,89.1,"#N/A",501.0,9.9
51e27b7f-7c54-4706-addd-b895ecadd360,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,03676f7a-c3e2-4187-9a17-bb2d27e40ff2,0.0,"#N/A","#N/A","#N/A"
51e50632-e8dc-4b8f-bc6a-99c4757d11ad,USD,Tier 1,0.0,0.0,1000.0,1.0,"#N/A",4f97975f-71bc-42fd-9e64-f7fa4cb4df4e,Per Unit,86d37fc0-7bb6-43e8-9f07-0596288fe585,1.0,"#N/A",2000.0,0.0
51e939c1-8123-4836-8d00-cbcab7ca1db8,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,7c97c2f3-2afc-4304-99ff-540bf3e7a8ab,17500.0,"#N/A","#N/A","#N/A"
51e97504-8d71-4a81-a35b-d27c52d2cbd1,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,026d0d2e-4dda-449b-8259-4943b56af744,8000.0,"#N/A","#N/A","#N/A"
51ec6373-5d54-483a-abaf-940c53782c20,USD,Tier 1,"#N/A",100.0,0.0,0.0,"#N/A","#N/A",Per Unit,deace787-3d54-4441-b5fe-fba2dacd7201,0.0,"#N/A",2.0,0.15
51ef66f6-d8f5-4655-b3cb-4389e356721f,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,ee92d25b-5bb9-4b1d-8b33-6a6d68bd259e,0.0,"#N/A","#N/A","#N/A"
51f0904e-0b49-4073-aaf2-fcbbb7334c29,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,83da7159-15c0-446c-9834-889e7964c04f,12000.0,0.0,"#N/A","#N/A"
51f1a899-06c3-42a3-afdd-ad532218b36b,USD,"Tier [1,  )","#N/A","#N/A",1.0,0.0,"#N/A","#N/A",Per Unit,0265b277-de6a-4117-acff-b87d93c02066,200.0,"#N/A","#N/A","#N/A"
51f2ae41-929f-48ce-8742-429b64eeb97b,USD,Tier 4,"#N/A",25.0,10000.0,4.0,"#N/A",720129b0-7001-4606-b1d7-75f8a93b105e,Per Unit,dac5e7b8-1f51-4838-ab1f-49136b66b0ff,0.75,"#N/A","#N/A",0.25
51f671a4-05f9-4607-acfb-90235b06b0ab,USD,Tier 2,"#N/A",10.0,2000.0,2.0,"#N/A",41d144ff-8887-4fc1-b2c2-cda7790ed43b,Per Unit,f8ab102f-eed9-4ea4-bc5d-f419cdb4900d,0.9,"#N/A",5000.0,0.1
