"Guid","CurrencyIsoCode","Name","SBQQ__Description__c","SBQQ__LowerBound__c","SBQQ__OrderItemConsumptionSchedule__c","SBQQ__Price__c","SBQQ__PricingMethod__c","SBQQ__ProcessingOrder__c","SBQQ__UpperBound__c"
3073cf79-3c36-455b-82e2-0285b0545386,USD,R-000001,"#N/A",1.0,1513d80c-367c-4d84-8c7f-4fb38a36ccf4,150.0,PerUnit,1.0,11.0
30a6ab0e-fae2-4d3f-a191-03a73f816c5d,USD,R-000012,"#N/A",301.0,2598a024-74cb-486b-9d07-3b3ca49387de,10.0,PerUnit,4.0,"#N/A"
30b5a3e1-8073-44b7-a015-3642825897f9,USD,R-000001,"#N/A",1.0,4af9d5da-fc8b-407b-83cc-e99da816973b,150.0,PerUnit,1.0,11.0
3101f571-d01f-4f97-8c3b-5ec3f80a6e92,USD,R-000005,"#N/A",101.0,d1f55f58-dbed-4686-b8f6-479e072f2203,100.0,PerUnit,5.0,"#N/A"
318c2632-2b36-495a-8277-543570c00b79,USD,R-000002,"#N/A",11.0,78a15044-6524-43b0-a6ed-5cbeed55beab,135.0,PerUnit,2.0,21.0
31aabe11-8f1f-4119-ae85-a23836e8d577,USD,R-000005,"#N/A",101.0,1b51014b-7160-4d03-96ac-aa28f6cc41e3,100.0,PerUnit,5.0,"#N/A"
31cc53b0-4c8a-4a39-a44a-4075d0a94853,USD,R-000001,"#N/A",1.0,f9d7c2b6-5d1b-4cc0-a362-d1434979b9df,150.0,PerUnit,1.0,11.0
3226561e-0802-4db8-a696-48cc60d1b2e8,USD,R-000005,"#N/A",101.0,1068a40f-518c-419f-8df9-072ef444c6af,100.0,PerUnit,5.0,"#N/A"
323c2e12-d02d-4e01-a27a-440d24098304,USD,R-000001,"#N/A",1.0,f181e1b2-083f-4c4d-a5e1-d576b68cc600,150.0,PerUnit,1.0,11.0
3252f8c5-d38d-4940-9e59-7849fadc6505,USD,R-000006,"#N/A",0.0,90dceb7e-84ed-4ab3-a3fe-d9ef1ef8859e,45000.0,PerUnit,1.0,3.0
3259332c-b19c-43db-89f7-fc812ab8d570,USD,R-000002,"#N/A",11.0,6a154731-502f-417e-bdc4-4f00db5a39ab,135.0,PerUnit,2.0,21.0
327b3d5c-87c3-46ae-9c0a-25d72999b267,USD,R-000001,"#N/A",1.0,d9d81c7e-344c-4a5f-8440-14ef3e0dfd3d,150.0,PerUnit,1.0,11.0
328a13cd-a872-49d2-819d-2881198c0bf9,USD,R-000003,"#N/A",21.0,ecbd34c9-1ad1-487e-b879-61568ad21f69,120.0,PerUnit,3.0,51.0
32951f7c-0a92-4bf1-96e6-016c6cb72795,USD,R-000001,"#N/A",1.0,ead717af-5dac-4f51-acb5-bb76646e3958,150.0,PerUnit,1.0,11.0
32a51c3f-2a11-4d46-9682-c46afffef3dc,USD,R-000004,"#N/A",51.0,6d9b52a7-98de-419e-8555-98ffa489eef1,105.0,PerUnit,4.0,101.0
32a71105-305d-419c-b1a3-2284b2289c45,USD,R-000001,"#N/A",1.0,6fc5eef0-7647-4f29-859e-0553dbc61651,150.0,PerUnit,1.0,11.0
32b16d99-d327-46ab-8486-ece29898d295,USD,R-000004,"#N/A",51.0,7af4660e-02b9-4b83-9cd5-680f6b6116ae,105.0,PerUnit,4.0,101.0
32b333bb-01e3-4af5-9068-e81b8db88047,USD,R-000001,"#N/A",1.0,450062b3-dec3-48ac-b2f9-b492fffc518e,150.0,PerUnit,1.0,11.0
32d0a3a8-8947-4434-bd2e-b6262db8c056,USD,R-000001,"#N/A",1.0,018d18b6-6203-4d2b-bfe6-df2bff71cec0,150.0,PerUnit,1.0,11.0
32dc5e9c-f234-4700-b194-3da677b58a55,USD,R-000001,"#N/A",1.0,7ee1ee86-dd83-4e97-ad23-bf79191acb0f,150.0,PerUnit,1.0,11.0
32e20114-b5c5-4fd3-94c8-4763c232e748,USD,R-000001,"#N/A",1.0,e03438eb-0c3f-4c01-823b-85daf6a1fb81,150.0,PerUnit,1.0,11.0
32f23576-b098-47d4-a4b9-72797f4984c9,USD,R-000002,"#N/A",11.0,6986e973-9f74-471b-978e-c1cf914b6d47,135.0,PerUnit,2.0,21.0
33073a3e-9100-4d25-bfe8-73663eb2d53f,USD,R-000005,"#N/A",101.0,49dbbe81-a723-46cc-bad3-17bbb9808d0c,100.0,PerUnit,5.0,"#N/A"
331a8270-e0c8-4474-b265-fa525811d7cf,USD,R-000005,"#N/A",101.0,5d0f4ee4-52ba-427a-888d-7bc56cf7356c,100.0,PerUnit,5.0,"#N/A"
3323e11a-989f-442c-8b74-083e6ceb5fea,USD,R-000004,"#N/A",51.0,3bc44772-f21c-457c-999c-16f72d9bbf8a,105.0,PerUnit,4.0,101.0
33664884-be40-4fea-be24-3d16b051c8c5,USD,R-000003,"#N/A",21.0,fc09cadc-b715-4dec-8d5f-b42f1e36e91b,120.0,PerUnit,3.0,51.0
33944c29-af0a-4e1b-a57d-c541d66fb9d4,USD,R-000005,"#N/A",101.0,2880e5da-69ba-48af-b15b-cdaed46f52db,100.0,PerUnit,5.0,"#N/A"
3396ca3d-545b-4851-b09f-53928553ee36,USD,R-000004,"#N/A",51.0,92ddebb6-4e23-42fc-b020-e6f656413305,105.0,PerUnit,4.0,101.0
339eb88f-82c7-4d88-9c32-b706e3c887ab,USD,R-000003,"#N/A",21.0,a3ce3860-0516-4d5e-8bb6-2f0cffbdcd40,120.0,PerUnit,3.0,51.0
339fa0a9-d21f-46c7-90b5-affbf6570f77,USD,R-000005,"#N/A",101.0,df8913ee-2ed9-442d-93f8-1ac2fd931f1a,100.0,PerUnit,5.0,"#N/A"
33d83d05-fb93-40a6-9200-ef59e0ae3b8d,USD,R-000004,"#N/A",51.0,2f557608-daca-40f4-bd72-7cdfe6dec10e,105.0,PerUnit,4.0,101.0
33f73bf5-fda7-4b81-bbc0-2ff00c213bfd,USD,R-000002,"#N/A",11.0,450062b3-dec3-48ac-b2f9-b492fffc518e,135.0,PerUnit,2.0,21.0
33f82ec6-ba47-4e89-81e2-ec07934561e7,USD,R-000004,"#N/A",51.0,16b61be2-e82d-459f-93c6-d4e2f57302c5,105.0,PerUnit,4.0,101.0
34721a54-f8f9-4b2c-9953-f9386478bb71,USD,R-000001,"#N/A",1.0,cbb54b8e-c6f8-4649-8320-7c5e86d27725,150.0,PerUnit,1.0,11.0
348001e4-7398-495b-820c-e99cd7136359,USD,R-000002,"#N/A",11.0,a4ad91c2-a3f1-4789-ad73-0feb7116a2a4,135.0,PerUnit,2.0,21.0
349d1d05-eb8e-4dad-99cf-131291817888,USD,R-000002,"#N/A",11.0,6ad5eca7-c7fe-4879-a6ff-19dce2a21d19,135.0,PerUnit,2.0,21.0
34a1f29a-19f5-4f91-a093-379a3199d4c1,USD,R-000003,"#N/A",21.0,89b47169-6ef8-41c7-a517-7fa0781a633e,120.0,PerUnit,3.0,51.0
34d5b918-4ed9-473c-beaa-57bab145fc57,USD,R-000005,"#N/A",101.0,f7d621c5-d78d-476b-b5b1-22284fafcb4e,100.0,PerUnit,5.0,"#N/A"
34e3567d-97c1-4c73-bdac-a7cf7e987b68,USD,R-000004,"#N/A",51.0,2b1ca267-772e-4fd5-90e4-e5bfba200672,105.0,PerUnit,4.0,101.0
34f4ff8f-fb1c-44c3-886e-59247ffeea46,USD,R-000003,"#N/A",21.0,db37ca10-f096-417d-b93c-bd6eb4937fd5,120.0,PerUnit,3.0,51.0
3503c321-70d1-4c49-8ff8-f8f8a429afa3,USD,R-000005,"#N/A",101.0,f8a2c66f-1383-4f66-b296-6178d9d694a3,100.0,PerUnit,5.0,"#N/A"
351ff214-87d2-4691-b3f9-c67bf833cbec,USD,R-000001,"#N/A",1.0,92ddebb6-4e23-42fc-b020-e6f656413305,150.0,PerUnit,1.0,11.0
3527295a-a1ff-46c1-a258-05d3f403549b,USD,R-000002,"#N/A",11.0,bbd39e6c-f2ec-4bb1-ad44-ff9cbd0de476,135.0,PerUnit,2.0,21.0
352a4e0a-9bb0-424c-9a1e-b4252594d662,USD,R-000004,"#N/A",51.0,813a44b7-deed-43c4-a0ab-0c5ea2fd97fd,105.0,PerUnit,4.0,101.0
35336885-b8da-4e3e-a2f5-0d4a8eb3b2cd,USD,R-000003,"#N/A",21.0,fe87d9f6-3a9e-4906-abc9-5d6fa3fe11a2,120.0,PerUnit,3.0,51.0
354a67b7-8973-4713-9542-4b43f52fe5ac,USD,R-000005,"#N/A",101.0,8606f72a-9e2c-4207-a5a0-af361bc5dac1,100.0,PerUnit,5.0,"#N/A"
35a1cf65-b41b-42cb-88a2-4372afb2e62a,USD,R-000005,"#N/A",101.0,aef78b88-e67c-4a9f-b4cc-5dcaa3a2abd8,100.0,PerUnit,5.0,"#N/A"
35dad3e3-2a96-46c8-9c1c-111f223c4fb8,USD,R-000003,"#N/A",21.0,51975db9-12a5-49c3-b4b0-d2c41e1381f0,120.0,PerUnit,3.0,51.0
35dd9534-ba75-4619-ba31-080d2c51ae3d,USD,R-000003,"#N/A",21.0,cd5cd621-a8be-4232-b5e6-f8e7902afdb9,120.0,PerUnit,3.0,51.0
3606f406-5908-41e2-b0b6-5b18167c45a0,USD,R-000005,"#N/A",101.0,763f2650-8d42-4171-acff-bf08d16c7fc6,100.0,PerUnit,5.0,"#N/A"
362eddf4-ec5d-424a-9e47-594e0f182e99,USD,R-000001,"#N/A",1.0,24ea4913-2afb-4d86-8b8a-0ed730343564,150.0,PerUnit,1.0,11.0
365fcd40-e168-49e6-9657-e76bb0ee569b,USD,R-000002,"#N/A",11.0,4877b82e-8b48-4e76-9427-08df941c7cae,135.0,PerUnit,2.0,21.0
3722d6e4-c0ca-4b60-9da2-06aff8e7d919,USD,R-000005,"#N/A",101.0,701474e1-8c0b-4cfb-8175-35005a5f49e0,100.0,PerUnit,5.0,"#N/A"
372683e1-4cb3-472f-861c-c68640045dc7,USD,R-000002,"#N/A",11.0,75215573-615b-48e1-9061-4311bf97539f,135.0,PerUnit,2.0,21.0
375df27a-b9d0-4388-ba6f-9314cbd0f0c3,USD,R-000002,"#N/A",11.0,fb50d3e5-d559-4397-a478-8dce945c4dbe,135.0,PerUnit,2.0,21.0
3767307b-d698-4bf7-9078-ce29b923620e,USD,R-000002,"#N/A",11.0,13ffe2b7-253a-44c7-89d1-f60268dd5555,135.0,PerUnit,2.0,21.0
376de0d2-15a5-45bb-a3a6-4e7f47f3c815,USD,R-000004,"#N/A",51.0,2238a0be-22b1-46e3-a670-dc356b0114c6,105.0,PerUnit,4.0,101.0
37908df8-58f1-4728-9336-24f84aa05bb3,USD,R-000004,"#N/A",51.0,20d316a3-0cba-4651-addf-c15051bffa93,105.0,PerUnit,4.0,101.0
379684d6-d19d-4ddd-a7c3-df0cc6e8d942,USD,R-000009,"#N/A",1.0,2598a024-74cb-486b-9d07-3b3ca49387de,12.0,PerUnit,1.0,101.0
37c6d200-c544-4689-bfe9-42f6c64c5312,USD,R-000005,"#N/A",101.0,cbb54b8e-c6f8-4649-8320-7c5e86d27725,100.0,PerUnit,5.0,"#N/A"
37d55508-6706-4bb0-bad3-9188e5c3bee9,USD,R-000002,"#N/A",11.0,6d9b52a7-98de-419e-8555-98ffa489eef1,135.0,PerUnit,2.0,21.0
37e4c9d9-92af-4da7-a697-3e46422ade2b,USD,R-000001,"#N/A",1.0,132af330-f269-4172-8bf4-55e9962b05cb,150.0,PerUnit,1.0,11.0
37e6754e-1170-4a95-b824-1eaa01d11b5d,USD,R-000003,"#N/A",21.0,20d316a3-0cba-4651-addf-c15051bffa93,120.0,PerUnit,3.0,51.0
386e1013-a041-4d23-b623-daf7c3f45766,USD,R-000004,"#N/A",51.0,afe8333e-de14-4c84-b969-d252767e177a,105.0,PerUnit,4.0,101.0
38c7ad46-7c24-457b-8892-19cdf9e24ed6,USD,R-000001,"#N/A",1.0,6fb0b824-2f7d-427f-ac79-adbdc92e558b,150.0,PerUnit,1.0,11.0
3900bd13-8d18-4bc5-933c-4994ed7313cd,USD,R-000005,"#N/A",101.0,2b1a9695-f8ce-44ff-8a23-aa685e464a63,100.0,PerUnit,5.0,"#N/A"
395b1aa6-4649-4945-a31c-7557d773cdfd,USD,R-000001,"#N/A",1.0,53610144-84f1-4c7f-9335-fa33617794b3,150.0,PerUnit,1.0,11.0
396bb36a-a1ba-4416-8f29-6fc02b4bf88e,USD,R-000003,"#N/A",21.0,9e4b70ab-ace0-470a-8b9d-02143b7570a3,120.0,PerUnit,3.0,51.0
397c67c1-613c-4116-8f32-3548978868d3,USD,R-000005,"#N/A",101.0,6a154731-502f-417e-bdc4-4f00db5a39ab,100.0,PerUnit,5.0,"#N/A"
3993bb11-f9f4-4131-a674-41afc312802c,USD,R-000005,"#N/A",101.0,cf31ab91-bde4-4430-a687-59f2736a06de,100.0,PerUnit,5.0,"#N/A"
39a5d4f6-6bdc-452d-836d-74eb0a5dbf6b,USD,R-000002,"#N/A",11.0,aa083f4a-d6a7-45ad-a8fd-ead78c4092a3,135.0,PerUnit,2.0,21.0
39d43aeb-f6a3-4218-9293-5355d1b387e8,USD,R-000003,"#N/A",21.0,8d863c45-9edd-48b3-a9b0-38df782e129a,120.0,PerUnit,3.0,51.0
39edfae6-35e0-40b5-b3e7-e4e2e0f33b1d,USD,R-000001,"#N/A",1.0,b54fcaec-68ce-45be-8c2e-5f45ae924682,150.0,PerUnit,1.0,11.0
3a02e781-d1c8-47b5-8736-8d29dd004a4a,USD,R-000002,"#N/A",11.0,bdd9d5df-a90f-4321-a94b-c7ea26eab7dc,135.0,PerUnit,2.0,21.0
3a16639a-4c13-44a9-a2b4-ecf29f7413da,USD,R-000003,"#N/A",21.0,062759cf-de3b-4c5f-9a9a-0b17adb8a512,120.0,PerUnit,3.0,51.0
3a3db856-fe7a-41dd-a195-33f1ce0e369e,USD,R-000005,"#N/A",101.0,d8ad16ac-56cb-49cf-8891-1307eb008e5f,100.0,PerUnit,5.0,"#N/A"
3a70fa84-74b7-4b32-981a-5ee72c6c5499,USD,R-000004,"#N/A",51.0,ff1d8bf4-cb5d-4f28-a541-8215a6e87137,105.0,PerUnit,4.0,101.0
3a7b5a0a-f1e9-4c46-81ca-6c57a2be458f,USD,R-000004,"#N/A",51.0,bb923790-60fa-46fc-bbf6-4fa6466de116,105.0,PerUnit,4.0,101.0
3a857661-6a00-49a7-a05f-05159d209e02,USD,R-000002,"#N/A",11.0,7a899299-2da2-4328-b302-05e0dff866d9,135.0,PerUnit,2.0,21.0
3abc822d-2f2f-465d-ba38-275860c8c641,USD,R-000005,"#N/A",101.0,7d7e809f-11dd-446e-95d3-3ed48ef56d5e,100.0,PerUnit,5.0,"#N/A"
3aca6238-6faa-4809-aa6a-ce25c6906df4,USD,R-000004,"#N/A",51.0,35cbd77c-046a-4b87-bba8-a412f0dbe65c,105.0,PerUnit,4.0,101.0
3b2e0a47-1e91-4d2c-8e40-4ae90f26b9fe,USD,R-000004,"#N/A",51.0,d0544768-d7a4-49b2-b621-edddc7d19dd8,105.0,PerUnit,4.0,101.0
3b53f8a7-f3a0-4263-a12d-c45a34b9226e,USD,R-000005,"#N/A",101.0,36326509-c444-4c5a-ab50-d47fec215549,100.0,PerUnit,5.0,"#N/A"
3b5c3fac-9d96-4dc3-b774-8219c0bbd3b5,USD,R-000003,"#N/A",21.0,bf39629b-fd59-43b1-a7c5-5d8173a3e78f,120.0,PerUnit,3.0,51.0
3b84922d-cf6a-4417-a573-1d8ba203d6f9,USD,R-000004,"#N/A",51.0,de9d4886-7987-4d65-9e0d-1dd5985a98f7,105.0,PerUnit,4.0,101.0
3bad6487-ef84-4d44-ad30-543ab66c944d,USD,R-000002,"#N/A",11.0,dba55b07-324a-41e8-8510-8f39957922ad,135.0,PerUnit,2.0,21.0
3bdbe0fd-7f9c-47f3-8fc4-2c7b025f86f5,USD,R-000002,"#N/A",11.0,6f68330d-cb42-4361-9bb9-1642ba164ada,135.0,PerUnit,2.0,21.0
3bf0eb04-b57e-4163-b00f-e3e1a0dbd128,USD,R-000001,"#N/A",1.0,c2b77d38-dafe-4412-916a-200b6a6c5dd5,150.0,PerUnit,1.0,11.0
3bf88a79-2472-4bb2-9b93-2d4a2f5f9413,USD,R-000004,"#N/A",51.0,1b51014b-7160-4d03-96ac-aa28f6cc41e3,105.0,PerUnit,4.0,101.0
3c2486ea-2108-4249-b767-15c69febd915,USD,R-000003,"#N/A",21.0,6d9b52a7-98de-419e-8555-98ffa489eef1,120.0,PerUnit,3.0,51.0
3c956c4a-37d5-4bc2-a23b-156b256adc08,USD,R-000005,"#N/A",101.0,bfcc3384-5636-449b-98b4-fe2cf2c003a7,100.0,PerUnit,5.0,"#N/A"
3d58fcbc-fd3f-4def-93e0-6474848c73fe,USD,R-000003,"#N/A",21.0,b54fcaec-68ce-45be-8c2e-5f45ae924682,120.0,PerUnit,3.0,51.0
3d947084-d3a7-4062-8984-ff03fa81b85c,USD,R-000004,"#N/A",51.0,d23f3c17-1d4f-44bc-95ac-906a9ec2461c,105.0,PerUnit,4.0,101.0
3d97632c-8894-482e-b9b7-824c92d03700,USD,R-000004,"#N/A",51.0,6ad5eca7-c7fe-4879-a6ff-19dce2a21d19,105.0,PerUnit,4.0,101.0
3df303de-0c13-47bc-9af1-c9c39fd2b7e7,USD,R-000002,"#N/A",11.0,a8aa1f16-9c0e-4ee5-9be1-bac5d1a74817,135.0,PerUnit,2.0,21.0
3e336206-f3a0-4c38-b465-fda71f501e24,USD,R-000004,"#N/A",51.0,a4ed1b04-8c59-496b-aafe-ad665dd16ea6,105.0,PerUnit,4.0,101.0
3e3af2cd-7768-409d-9ce6-45b0d80a7966,USD,R-000004,"#N/A",51.0,2935bc81-37c0-4c41-b48e-0ae927d90db2,105.0,PerUnit,4.0,101.0
3eaf076f-7411-4bd1-af1f-a48db3e58a05,USD,R-000001,"#N/A",1.0,863dce6e-3050-4d54-a4f6-b2cd16d13f92,150.0,PerUnit,1.0,11.0
3edaea9b-24aa-4079-a316-c885b6772567,USD,R-000001,"#N/A",1.0,3ff57678-cb8c-4439-a9b3-c04e9b38df0c,150.0,PerUnit,1.0,11.0
3efa3201-0c59-4eb4-9ba4-4172ae49bda7,USD,R-000002,"#N/A",11.0,461a82fe-7984-4034-8bf2-c87f796037f2,135.0,PerUnit,2.0,21.0
3f064e48-146d-424f-8c86-67bd8e49d97d,USD,R-000004,"#N/A",51.0,598a767a-20eb-4b80-81ea-55a47587bce5,105.0,PerUnit,4.0,101.0
3f107f24-c70b-4cec-b5c3-2995c114dc9c,USD,R-000005,"#N/A",101.0,71646874-c499-4d6b-bf97-88bd1f8c25c9,100.0,PerUnit,5.0,"#N/A"
3f1875f8-1205-4ca1-aaed-f28c6bf96c44,USD,R-000001,"#N/A",1.0,aef78b88-e67c-4a9f-b4cc-5dcaa3a2abd8,150.0,PerUnit,1.0,11.0
3f37d24a-dd15-4b8c-8932-80d661d49b7d,USD,R-000003,"#N/A",21.0,71646874-c499-4d6b-bf97-88bd1f8c25c9,120.0,PerUnit,3.0,51.0
3f6406c2-1e87-48f4-81dc-474ac4591c45,USD,R-000001,"#N/A",1.0,ad5f821d-0261-4243-9242-74f9951a3f85,150.0,PerUnit,1.0,11.0
3f69be4d-166a-4df7-92a1-e21736b0c198,USD,R-000002,"#N/A",11.0,fa6e3826-c271-4118-8a80-c00556592434,135.0,PerUnit,2.0,21.0
3f6c968e-0943-4d76-aa02-25c268857704,USD,R-000002,"#N/A",11.0,9584324d-9813-4677-9a6e-b5995d642031,135.0,PerUnit,2.0,21.0
3f7ac0d6-974d-45dd-be26-fcf136fe4963,USD,R-000002,"#N/A",11.0,587c96da-88ed-4789-a707-4b9e01feb1cc,135.0,PerUnit,2.0,21.0
3f93bf18-0e26-49a8-b17e-ba96f508f75e,USD,R-000001,"#N/A",1.0,8803d603-7805-4c75-9b66-e93d4b773cd0,150.0,PerUnit,1.0,11.0
3fa1a443-ef56-4375-b186-381d8fe22886,USD,R-000001,"#N/A",1.0,286eb558-e8d5-453e-92f8-cd884841473b,150.0,PerUnit,1.0,11.0
3fcf405a-6bdb-43bd-834c-321424b382d5,USD,R-000003,"#N/A",21.0,3da45d35-3dea-43a3-92e3-0bf4cba9de23,120.0,PerUnit,3.0,51.0
3ff4dfaf-4c71-4290-aeba-70eea4c96402,USD,R-000001,"#N/A",1.0,7a899299-2da2-4328-b302-05e0dff866d9,150.0,PerUnit,1.0,11.0
4027902a-55f2-41b3-a176-40a40408898d,USD,R-000003,"#N/A",21.0,ae725c1c-01a3-4631-8c33-ed1a4a14708e,120.0,PerUnit,3.0,51.0
40414829-e4cf-4f22-80f8-1ee54d183fcf,USD,R-000004,"#N/A",51.0,421e2df1-5a70-43c2-bd30-1fcbc0249798,105.0,PerUnit,4.0,101.0
4058a08f-bb20-4d39-9656-f86a0a6d5199,USD,R-000001,"#N/A",1.0,371e58af-c912-4d02-aa3c-8f0b88dd8db0,150.0,PerUnit,1.0,11.0
4081027c-46aa-4bc5-87c0-eac533c9f3b7,USD,R-000004,"#N/A",51.0,219c7d16-f14b-4532-a887-b88f6ef5097b,105.0,PerUnit,4.0,101.0
41061056-eddf-4ef8-9e32-b3f283aeb4c7,USD,R-000002,"#N/A",11.0,09ad1038-88a4-42a5-87a2-d53322afce98,135.0,PerUnit,2.0,21.0
41290c7e-978c-438f-afed-6114dd614308,USD,R-000002,"#N/A",11.0,c2ec70b3-4f6d-4c97-b4ea-1776ae41c571,135.0,PerUnit,2.0,21.0
41676d23-47f6-47ef-8b72-9738d04a89c5,USD,R-000004,"#N/A",51.0,89b47169-6ef8-41c7-a517-7fa0781a633e,105.0,PerUnit,4.0,101.0
416a0bd8-39d3-4574-aa39-07e0a6845820,USD,R-000005,"#N/A",101.0,de9d4886-7987-4d65-9e0d-1dd5985a98f7,100.0,PerUnit,5.0,"#N/A"
4194f19b-b965-4495-8a69-70ede394f802,USD,R-000003,"#N/A",21.0,d23f3c17-1d4f-44bc-95ac-906a9ec2461c,120.0,PerUnit,3.0,51.0
41a255d3-7d14-45c8-91b5-e7f3ee7eb33a,USD,R-000005,"#N/A",101.0,611f68b9-e330-46d1-8266-265d9e93ce2a,100.0,PerUnit,5.0,"#N/A"
41cff7ac-0c61-4091-9f9a-736962fac763,USD,R-000005,"#N/A",101.0,78a15044-6524-43b0-a6ed-5cbeed55beab,100.0,PerUnit,5.0,"#N/A"
4238aab4-a2b5-4456-a8a3-47927ab23523,USD,R-000005,"#N/A",101.0,95b7058e-32a1-4b43-a7b8-02b6982f2ad9,100.0,PerUnit,5.0,"#N/A"
424a3253-3d16-44cc-9867-0d4cabc15601,USD,R-000003,"#N/A",21.0,13ffe2b7-253a-44c7-89d1-f60268dd5555,120.0,PerUnit,3.0,51.0
42640e71-4181-4bb7-b164-699e0139a336,USD,R-000002,"#N/A",11.0,82f97921-16e1-4ddf-82fc-8194f3923b3a,135.0,PerUnit,2.0,21.0
42699bd6-ff8c-4b20-b57c-1051b1fc5b62,USD,R-000004,"#N/A",51.0,aef78b88-e67c-4a9f-b4cc-5dcaa3a2abd8,105.0,PerUnit,4.0,101.0
42a71472-24f4-4395-8270-552951826405,USD,R-000003,"#N/A",21.0,cc9b23f1-8935-40b8-b0e5-d2ba3c8a9055,120.0,PerUnit,3.0,51.0
42b64a00-17d9-46ab-89b3-0ae2e1e9481b,USD,R-000004,"#N/A",51.0,94169967-3069-49db-b584-7d89c07d53b1,105.0,PerUnit,4.0,101.0
42b9c4cf-3e00-4b69-a0cc-43587b02c809,USD,R-000001,"#N/A",1.0,86c79339-4ccb-4daa-95dc-717d66bcd0cb,150.0,PerUnit,1.0,11.0
42f977d1-38e0-498e-8c60-b4a10d1c042c,USD,R-000004,"#N/A",51.0,2003b847-36c6-48be-82e4-a768c3326149,105.0,PerUnit,4.0,101.0
432be31a-b513-490a-a9bf-ab1f63478742,USD,R-000002,"#N/A",11.0,7d7e809f-11dd-446e-95d3-3ed48ef56d5e,135.0,PerUnit,2.0,21.0
434914eb-0359-4e23-87c2-a519d51d0853,USD,R-000002,"#N/A",11.0,ae725c1c-01a3-4631-8c33-ed1a4a14708e,135.0,PerUnit,2.0,21.0
435a0dc8-f452-4d78-9853-74d963a3cf63,USD,R-000003,"#N/A",21.0,6f140aba-a27f-41bc-b9d3-256720f47147,120.0,PerUnit,3.0,51.0
4378a7a8-a765-429c-b696-6c3986238d1a,USD,R-000002,"#N/A",11.0,b5788f6f-568a-412b-98ec-13a9599baefe,135.0,PerUnit,2.0,21.0
43cfae53-81f6-48da-887d-cdd6dcba7442,USD,R-000003,"#N/A",21.0,f9d7c2b6-5d1b-4cc0-a362-d1434979b9df,120.0,PerUnit,3.0,51.0
43d913d3-4450-47f6-a16c-b84a138912ae,USD,R-000003,"#N/A",21.0,224c5d03-0455-4da1-8a74-21cc2ffcbf95,120.0,PerUnit,3.0,51.0
43e67976-161a-4e15-961b-98a44ef6c057,USD,R-000004,"#N/A",51.0,87027c98-0077-4fd3-9f33-86013e826b19,105.0,PerUnit,4.0,101.0
4401cf8e-889b-4a58-ba77-3bb803502fd3,USD,R-000004,"#N/A",51.0,6c1f2d9a-20fc-4e64-9b7b-06bcb2f30d8e,105.0,PerUnit,4.0,101.0
440ad154-4a3f-4f47-a0b0-00ab637c1956,USD,R-000005,"#N/A",101.0,35cbd77c-046a-4b87-bba8-a412f0dbe65c,100.0,PerUnit,5.0,"#N/A"
4414a0f3-60f3-4e74-9f2a-5405213fe4ba,USD,R-000005,"#N/A",101.0,13eee818-3dd8-4142-833a-00093c4f276b,100.0,PerUnit,5.0,"#N/A"
4427b303-2c60-4134-993c-87d244c990d3,USD,R-000001,"#N/A",1.0,4c1ce7f8-e041-446e-8515-f25370ef8857,150.0,PerUnit,1.0,11.0
442b0345-45fd-4059-9c93-0fa9dad352c5,USD,R-000003,"#N/A",21.0,1068a40f-518c-419f-8df9-072ef444c6af,120.0,PerUnit,3.0,51.0
4474407c-5c21-41b9-a5ee-99e8f99d9f4e,USD,R-000003,"#N/A",21.0,22be9666-1f8d-4d13-9731-059019c71e8e,120.0,PerUnit,3.0,51.0
448b7bb6-15b0-43ec-b34f-eee135a0d645,USD,R-000002,"#N/A",11.0,56522f0d-79d1-4af0-8b07-dcad60a4f60d,135.0,PerUnit,2.0,21.0
44ad144c-8229-466b-af34-96b6fa47239c,USD,R-000001,"#N/A",1.0,e0257a98-f978-4d73-a854-c4766a7c9fb9,150.0,PerUnit,1.0,11.0
44b9caf9-937d-4316-a2cd-7541cc0b3f52,USD,R-000002,"#N/A",11.0,f37dc8a0-e832-43e4-8389-985c164673f0,135.0,PerUnit,2.0,21.0
44c44390-7e66-4b0e-8c7c-0ed6aef9b445,USD,R-000009,"#N/A",1.0,d6993c6f-0550-4989-afb0-4544aa879b9c,12.0,PerUnit,1.0,101.0
44c7c9a6-a814-4dd2-97a2-76c15354129e,USD,R-000001,"#N/A",1.0,fe87d9f6-3a9e-4906-abc9-5d6fa3fe11a2,150.0,PerUnit,1.0,11.0
44ccc2dd-c971-4765-acdb-9b6c22bce83e,USD,R-000003,"#N/A",21.0,9264f3bc-e0db-44d4-85ff-c54e7e3c66e6,120.0,PerUnit,3.0,51.0
44fabf29-ca19-4804-b23b-81ea9967c926,USD,R-000005,"#N/A",101.0,2ed700bb-0a8d-4f4d-b025-ce19f1a5b6d8,100.0,PerUnit,5.0,"#N/A"
44ff9932-bef5-4cb1-bbf4-6a2d7de27d7a,USD,R-000004,"#N/A",51.0,9285b912-1f0b-4a2a-9830-b23478667ffc,105.0,PerUnit,4.0,101.0
4556693d-b41e-4875-aa8c-3f727366db24,USD,R-000005,"#N/A",101.0,d9d81c7e-344c-4a5f-8440-14ef3e0dfd3d,100.0,PerUnit,5.0,"#N/A"
