"Guid","CurrencyIsoCode","Linux__c","Mac__c","Product_Line__c","SBQQ__AdditionalDiscountAmount__c","SBQQ__BillingFrequency__c","SBQQ__BillingType__c","SBQQ__Bundle__c","SBQQ__BundledQuantity__c","SBQQ__Bundled__c","SBQQ__ChargeType__c","SBQQ__ComponentDiscountedByPackage__c","SBQQ__ComponentSubscriptionScope__c","SBQQ__CustomerPrice__c","SBQQ__Dimension__c","SBQQ__DiscountScheduleType__c","SBQQ__DiscountSchedule__c","SBQQ__Discount__c","SBQQ__DistributorDiscount__c","SBQQ__DynamicOptionId__c","SBQQ__HasConsumptionSchedule__c","SBQQ__ListPrice__c","SBQQ__MarkupAmount__c","SBQQ__MarkupRate__c","SBQQ__NetPrice__c","SBQQ__Number__c","SBQQ__OptionDiscountAmount__c","SBQQ__OptionDiscount__c","SBQQ__OptionLevel__c","SBQQ__OptionType__c","SBQQ__OriginalQuoteLine__c","SBQQ__OriginalUnitCost__c","SBQQ__PackageProductCode__c","SBQQ__PackageProductDescription__c","SBQQ__PartnerDiscount__c","SBQQ__PricingMethod__c","SBQQ__ProductOption__c","SBQQ__ProductSubscriptionType__c","SBQQ__Product__c","SBQQ__ProrateMultiplier__c","SBQQ__Quantity__c","SBQQ__QuoteLine__c","SBQQ__RegularPrice__c","SBQQ__RenewalPrice__c","SBQQ__RenewalQuantity__c","SBQQ__RenewalUpliftRate__c","SBQQ__RenewedDate__c","SBQQ__RequiredById__c","SBQQ__RequiredByProduct__c","SBQQ__RevisedSubscription__c","SBQQ__RootId__c","SBQQ__SegmentEndDate__c","SBQQ__SegmentIndex__c","SBQQ__SegmentKey__c","SBQQ__SegmentLabel__c","SBQQ__SegmentQuantity__c","SBQQ__SegmentStartDate__c","SBQQ__SegmentUpliftAmount__c","SBQQ__SegmentUplift__c","SBQQ__SpecialPrice__c","SBQQ__SubscriptionEndDate__c","SBQQ__SubscriptionStartDate__c","SBQQ__SubscriptionType__c","SBQQ__TermDiscountSchedule__c","SBQQ__TerminatedDate__c","SBQQ__UnitCost__c","Storage__c"
2d15bd5d-79d6-4bc5-bc39-ba4a46bcdf15,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",1500.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,1500.0,"#N/A","#N/A",1500.0,7.0,"#N/A","#N/A",1.0,Related Product,abbd6845-f676-43fe-a230-5503e840c524,86.86995163738018,"#N/A","#N/A","#N/A",List,277d0360-885f-40b5-a41f-d4993a951e19,Renewable,532ff7f1-22ff-4d2f-90df-3fe6aec006ef,12.0,1.0,abbd6845-f676-43fe-a230-5503e840c524,1500.0,125.0,1.0,3.0,"#N/A",a0t3h0000013mc9AAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mc9AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",125.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",86.86995163738018,false
2d16041f-513b-410d-a7a8-fe91d147c65b,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",1188.0,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,"#N/A","#N/A",a0c3h000001qOxKAAU,false,1188.0,"#N/A","#N/A",1188.0,5.0,"#N/A","#N/A",1.0,Related Product,76400005-d271-4a2e-a1c0-b3b261a0adaf,64.90728335229804,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",e6bdfd51-49b7-4d14-b501-896e61b1f083,12.0,1.0,76400005-d271-4a2e-a1c0-b3b261a0adaf,1188.0,99.0,1.0,"#N/A","#N/A",a0t3h0000013mAjAAI,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mAjAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",99.0,"#N/A",2020-12-18,"#N/A","#N/A","#N/A",64.90728335229804,false
2d1def74-e461-4600-bbe9-b50d88a4a57b,USD,false,false,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",6782f8fd-5a73-4227-ae75-623ef730e3b0,0.0,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,1.0,1.0,6782f8fd-5a73-4227-ae75-623ef730e3b0,0.0,"#N/A",1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0t3h0000013m2NAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2021-05-20,"#N/A","#N/A","#N/A",0.0,false
2d402aa0-9af4-4b07-b0e7-d5c0027a500a,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",73689.35,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,"#N/A","#N/A",a0c3h000001qOxKAAU,false,71.55,"#N/A","#N/A",73689.35,6.0,"#N/A","#N/A",1.0,Related Product,5fb19180-e7a5-452e-ad24-143de7566e0d,6.16744140935584,"#N/A","#N/A","#N/A",List,1425f0d3-29a3-431c-89a3-1f3f56ce96ba,Renewable,0197c8c1-c7c0-4613-b498-3febbde1effe,9.0,2160.0,ae6a10f8-029f-439b-954f-daec6b5f8cd9,73689.34499999999,8187.71,2160.0,3.0,"#N/A",a0t3h0000013mYbAAI,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,16413040-07bd-4262-a94e-d97ebe4ae65b,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.95,2022-12-18,2022-03-19,Renewable,"#N/A","#N/A",6.16744140935584,false
2d6c599d-5cc4-4cff-8a34-31d35bf20a79,USD,false,false,"#N/A","#N/A",Monthly,Arrears,true,"#N/A",false,Recurring,false,"#N/A",1200.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxQAAU,false,1200.0,"#N/A","#N/A",1200.0,12.0,"#N/A","#N/A",1.0,Related Product,1d2bc8db-b3da-4e36-a1dd-1c9beb6b0bda,78.88228507543418,"#N/A","#N/A","#N/A",List,469c264d-98f4-4866-b615-9e836a9ec763,"#N/A",2f7a9af7-50ff-4a65-875d-e3a7f4226227,12.0,1.0,1d2bc8db-b3da-4e36-a1dd-1c9beb6b0bda,1200.0,100.0,1.0,"#N/A","#N/A",a0t3h0000013m1OAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m1OAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2020-10-20,"#N/A","#N/A","#N/A",78.88228507543418,false
2db08f9d-f4be-4303-ba11-d8df0feca7c4,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",1000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,1000.0,"#N/A","#N/A",1000.0,7.0,"#N/A","#N/A",1.0,Related Product,567cc89f-f753-41f3-a102-892ff9da6882,642.4215688378821,"#N/A","#N/A","#N/A",List,1f4254e7-cc45-44ab-a1b9-39cd7a884d7e,"#N/A",6a965800-e740-4990-86fe-b6974c9f6327,1.0,1.0,567cc89f-f753-41f3-a102-892ff9da6882,1000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1DAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m1DAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1000.0,"#N/A",2020-09-18,"#N/A","#N/A","#N/A",642.4215688378821,false
2dd467fd-9120-4381-9e4d-06dfece576c2,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",2400.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,2400.0,"#N/A","#N/A",2400.0,16.0,"#N/A","#N/A",1.0,Related Product,3130f9f8-d064-44d8-8cae-2ec2c68d5779,62.0196080521628,"#N/A","#N/A","#N/A",List,8de7a175-2f8d-4b3e-87bf-67208f1341da,"#N/A",20ac81d0-9479-44e1-ba7b-70651b1bf2a4,1.0,1.0,3130f9f8-d064-44d8-8cae-2ec2c68d5779,2400.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1EAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m1EAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",2400.0,"#N/A",2020-09-19,"#N/A","#N/A","#N/A",62.0196080521628,false
2de9e45f-ca37-44a6-8340-d108c6730134,USD,false,true,"#N/A","#N/A",Annual,Advance,true,"#N/A",false,Recurring,false,"#N/A",0.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,0.0,"#N/A","#N/A",0.0,1.0,"#N/A","#N/A","#N/A","#N/A",a8284a34-3c03-4a80-b133-99e624616211,0.0,"#N/A","#N/A","#N/A",List,"#N/A",Renewable,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,12.0,1.0,a8284a34-3c03-4a80-b133-99e624616211,0.0,"#N/A",1.0,3.0,"#N/A","#N/A","#N/A","#N/A",a0t3h0000013mdhAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",0.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",0.0,false
2debf206-1675-499a-a614-f505b88cc992,USD,false,false,"#N/A",381.69,Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",5118.31,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,5118.31,"#N/A","#N/A",5118.31,10.0,"#N/A","#N/A",1.0,Related Product,f85fdbe5-254c-4cea-9e54-b9b16846feeb,68.7443513731005,"#N/A","#N/A","#N/A",List,8de7a175-2f8d-4b3e-87bf-67208f1341da,Renewable,20ac81d0-9479-44e1-ba7b-70651b1bf2a4,1.0,1.0,f85fdbe5-254c-4cea-9e54-b9b16846feeb,5118.31,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m2cAAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m2cAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",5118.31,"#N/A",2021-09-19,Renewable,"#N/A","#N/A",68.7443513731005,false
2e1abe6c-b987-4486-870f-ed9e31e92a00,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",180.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,180.0,"#N/A","#N/A",180.0,5.0,"#N/A","#N/A",1.0,Related Product,47c85007-a6ef-4773-b0be-65ab37fde939,10.424394196485622,"#N/A","#N/A","#N/A",List,8751b112-9ce9-4e2c-a2b8-3109e2a317d4,Renewable,30b2099d-55b1-433d-96c5-0e3916f7814e,12.0,200.0,47c85007-a6ef-4773-b0be-65ab37fde939,180.0,15.0,200.0,3.0,"#N/A",a0t3h0000013mWDAAY,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mWDAAY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2022-03-19,Renewable,"#N/A","#N/A",10.424394196485622,false
2e1ff914-4f6b-4079-82c2-fb92405498bd,USD,false,false,"#N/A","#N/A",Monthly,"#N/A",false,"#N/A",false,Usage,false,"#N/A",0.0,"#N/A",Slab,e199aa9d-42c5-4e9b-9ce8-17dff410c5a5,"#N/A","#N/A",a0c3h000001qOxSAAU,false,2.0,"#N/A","#N/A",0.0,4.0,"#N/A","#N/A",1.0,Related Product,11e8a670-c2d6-48b0-af40-10d87068331f,0.7757787936296654,"#N/A","#N/A","#N/A",List,1e1b731a-c0ee-43ce-98ef-f6ccafbc40ca,Renewable,5e6498ee-3bd0-41d7-b336-3031a647f55b,2.0,1.0,11e8a670-c2d6-48b0-af40-10d87068331f,0.0,0.0,1.0,3.0,"#N/A",a0t3h0000013m2CAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m2CAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",1.0,"#N/A",2022-02-22,Renewable,"#N/A","#N/A",0.7757787936296654,false
2e51a513-f015-45d0-b9d6-68d01551149c,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",16027.2,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,30.0,"#N/A",a0c3h000001qOxKAAU,false,95.4,"#N/A","#N/A",16027.2,5.0,"#N/A","#N/A",1.0,Related Product,c8a44232-3583-4342-af93-50b0a3ab0554,5.524928924137379,"#N/A","#N/A","#N/A",List,1425f0d3-29a3-431c-89a3-1f3f56ce96ba,Renewable,0197c8c1-c7c0-4613-b498-3febbde1effe,12.0,240.0,c8a44232-3583-4342-af93-50b0a3ab0554,22896.0,1335.6,240.0,3.0,"#N/A",a0t3h0000013maRAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013maRAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.95,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",5.524928924137379,false
2e565d3d-38a6-4e38-86c1-fb01ada46bb2,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",12000.0,"#N/A","#N/A","#N/A",20.0,"#N/A",a0c1I000000oSaoQAE:01t1I000000JUVtQAO,false,15000.0,"#N/A","#N/A",12000.0,4.0,"#N/A","#N/A",1.0,Component,9350321c-199e-4ccc-8d8d-fb1883f20cab,10787.144251817936,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",9eef1dd3-5650-4f15-b15a-214b1d02b692,1.0,1.0,9350321c-199e-4ccc-8d8d-fb1883f20cab,15000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013m1LAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m1LAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15000.0,"#N/A",2020-10-20,"#N/A","#N/A","#N/A",10787.144251817936,false
2e570f16-a693-42bf-a756-15e44433cad2,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",23840.46,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,"#N/A","#N/A",a0c3h000001qOxKAAU,false,95.4,"#N/A","#N/A",23840.46,7.0,"#N/A","#N/A",1.0,Related Product,647cdd03-0de8-46f3-a511-2faf6dbea06b,6.16744140935584,"#N/A","#N/A","#N/A",List,1425f0d3-29a3-431c-89a3-1f3f56ce96ba,Renewable,0197c8c1-c7c0-4613-b498-3febbde1effe,12.0,250.0,647cdd03-0de8-46f3-a511-2faf6dbea06b,23840.46,1986.71,250.0,3.0,"#N/A",a0t3h0000013m2VAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m2VAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.95,"#N/A",2021-10-12,Renewable,"#N/A","#N/A",6.16744140935584,false
2e6332e8-120e-4a4b-8398-6fb10db56cc9,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",3922.83,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxRAAU,false,3922.83,"#N/A","#N/A",3922.83,18.0,"#N/A","#N/A",1.0,Related Product,a93f87b7-9a9f-4d14-9751-3bf7c6495bd1,69.49596130990415,"#N/A","#N/A","#N/A",List,8de7a175-2f8d-4b3e-87bf-67208f1341da,Renewable,20ac81d0-9479-44e1-ba7b-70651b1bf2a4,1.0,1.0,a93f87b7-9a9f-4d14-9751-3bf7c6495bd1,3922.83,"#N/A",1.0,3.0,"#N/A",a0t3h0000013m32AAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m32AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3922.83,"#N/A",2022-01-31,Renewable,"#N/A","#N/A",69.49596130990415,false
2e789ee7-b1a0-47b2-8fa6-c72ff5a4dd20,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,9.0,"#N/A","#N/A",1.0,Related Product,c5d3d754-83dc-4f0c-99b4-3559b3d07c0e,2327.3363808889962,"#N/A","#N/A","#N/A",List,ffd97078-70da-4fb7-adb9-6c3eaf6426fb,Renewable,407fc8ba-5e66-41bb-9c0d-edf341b9f382,1.0,1.0,c5d3d754-83dc-4f0c-99b4-3559b3d07c0e,3000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013mdxAAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mdxAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",2327.3363808889962,false
2ea328be-13f3-4b1d-8dee-2378520e883d,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,1.0,false,Recurring,false,"#N/A",1188.0,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,"#N/A","#N/A",a0c3h000001qOxKAAU,false,1188.0,"#N/A","#N/A",1188.0,9.0,"#N/A","#N/A",1.0,Related Product,1d18a6f5-f6e4-4743-8112-2c0f2aae942b,64.90728335229804,"#N/A","#N/A","#N/A",List,"#N/A","#N/A",e6bdfd51-49b7-4d14-b501-896e61b1f083,12.0,1.0,1d18a6f5-f6e4-4743-8112-2c0f2aae942b,1188.0,99.0,1.0,"#N/A","#N/A",a0t3h0000013m1TAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m1TAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",99.0,"#N/A",2020-10-20,"#N/A","#N/A","#N/A",64.90728335229804,false
2ea8d0f0-f26a-4723-98dc-85fd9440c033,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",12000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxSAAU,false,12000.0,"#N/A","#N/A",12000.0,2.0,"#N/A","#N/A",1.0,Related Product,9774e882-fbb7-4bad-a7d7-db40e1988859,8754.576915770134,"#N/A","#N/A","#N/A",List,3891fdb7-0037-467b-a2e3-2a09a56e70bc,Renewable,edb6756e-e42d-43ec-ba57-2f8d3daf1c82,1.0,1.0,9774e882-fbb7-4bad-a7d7-db40e1988859,12000.0,"#N/A",1.0,3.0,"#N/A",a0t3h0000013mcnAAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mcnAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",12000.0,"#N/A",2021-12-18,Renewable,0f3582b5-3de6-4224-81ac-020522b866b9,"#N/A",8754.576915770134,false
2ebb1c17-5828-4ab5-868b-03e227bdd2e5,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",1750.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,1750.0,"#N/A","#N/A",1750.0,20.0,"#N/A","#N/A",1.0,Related Product,5060ab9d-b0c5-4feb-a739-1a32f991e043,2326.155291747019,"#N/A","#N/A","#N/A",List,ffd97078-70da-4fb7-adb9-6c3eaf6426fb,"#N/A",407fc8ba-5e66-41bb-9c0d-edf341b9f382,0.5833333333333334,1.0,5060ab9d-b0c5-4feb-a739-1a32f991e043,1750.0,3000.0,1.0,"#N/A","#N/A",a0t3h0000013m12AAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m12AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2021-02-17,"#N/A","#N/A","#N/A",2326.155291747019,false
2ebd4fd7-797d-4266-bf6c-714fcad31da5,USD,false,false,"#N/A",48.42,Monthly,Arrears,true,"#N/A",false,Recurring,false,"#N/A",1151.58,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxQAAU,false,1200.0,"#N/A","#N/A",1151.58,5.0,"#N/A","#N/A",1.0,Related Product,7477ffc3-fb59-4d9d-be08-6abffe94e903,72.72061373268129,"#N/A","#N/A","#N/A",List,469c264d-98f4-4866-b615-9e836a9ec763,Renewable,2f7a9af7-50ff-4a65-875d-e3a7f4226227,12.0,1.0,7477ffc3-fb59-4d9d-be08-6abffe94e903,1200.0,95.97,1.0,3.0,"#N/A",a0t3h0000013m2mAAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m2mAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2021-12-18,Renewable,"#N/A","#N/A",72.72061373268129,false
2ec476f1-909e-4b44-bda0-a1e657b6d592,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",22896.0,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,"#N/A","#N/A",a0c3h000001qOxKAAU,false,95.4,"#N/A","#N/A",22896.0,3.0,"#N/A","#N/A",1.0,Related Product,348391bb-eb60-41da-b05d-f748ebd9175e,6.16744140935584,"#N/A","#N/A","#N/A",List,1425f0d3-29a3-431c-89a3-1f3f56ce96ba,Renewable,0197c8c1-c7c0-4613-b498-3febbde1effe,12.0,240.0,348391bb-eb60-41da-b05d-f748ebd9175e,22896.0,1908.0,240.0,3.0,"#N/A",a0t3h0000013mXTAAY,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mXTAAY,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.95,"#N/A",2021-11-17,Renewable,"#N/A","#N/A",6.16744140935584,false
2eef5a91-7be4-4d08-83f3-098e25ff193c,USD,false,false,"#N/A",27.44,Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",572.56,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,600.0,"#N/A","#N/A",572.56,7.0,"#N/A","#N/A",1.0,Related Product,1f2e3f7c-f647-42a0-8857-dcbd171ea7ec,34.74798065495207,"#N/A","#N/A","#N/A",List,ed834d6e-d184-4863-a3b4-578a49695b37,Renewable,f9cf99a9-23e4-40d8-aadf-72013ccf0b7c,12.0,1.0,1f2e3f7c-f647-42a0-8857-dcbd171ea7ec,600.0,47.71,1.0,3.0,"#N/A",a0t3h0000013m3AAAQ,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m3AAAQ,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",50.0,"#N/A",2022-02-17,Renewable,"#N/A","#N/A",34.74798065495207,false
2ef3237c-e41d-4e82-ba09-e093880ea3ff,USD,false,false,"#N/A",12.43,Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",167.57,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxPAAU,false,180.0,"#N/A","#N/A",167.57,4.0,"#N/A","#N/A",1.0,Related Product,cf78c550-0066-45d9-95ca-46e651fa3e8e,11.433895230199006,"#N/A","#N/A","#N/A",List,8751b112-9ce9-4e2c-a2b8-3109e2a317d4,Renewable,30b2099d-55b1-433d-96c5-0e3916f7814e,12.0,200.0,cf78c550-0066-45d9-95ca-46e651fa3e8e,180.0,13.96,200.0,"#N/A","#N/A",a0t3h0000013mIzAAI,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mIzAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",15.0,"#N/A",2021-10-20,Renewable,"#N/A","#N/A",11.433895230199006,false
2f00f077-8c82-4a5d-997c-2e99a92b2062,USD,false,false,"#N/A","#N/A",Monthly,Arrears,false,"#N/A",false,Recurring,false,"#N/A",79248.78,"#N/A",Slab,983150ec-eab9-4620-8e4d-ee5aa690383b,"#N/A","#N/A",a0c3h000001qOxKAAU,false,286.2,"#N/A","#N/A",79248.78,6.0,"#N/A","#N/A",1.0,Related Product,6c63e521-22b1-48d0-b314-64fcb6e3e824,5.130526408651105,"#N/A","#N/A","#N/A",List,1425f0d3-29a3-431c-89a3-1f3f56ce96ba,Renewable,0197c8c1-c7c0-4613-b498-3febbde1effe,36.0,280.0,6c63e521-22b1-48d0-b314-64fcb6e3e824,79248.78,2201.36,280.0,"#N/A","#N/A",a0t3h0000013m2bAAA,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013m2bAAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",7.95,"#N/A",2021-08-19,Renewable,"#N/A","#N/A",5.130526408651105,false
2f1e9431-eda5-4a9c-81dc-dadf8a052ee6,USD,false,false,"#N/A","#N/A","#N/A","#N/A",false,"#N/A",false,One-Time,false,"#N/A",3000.0,"#N/A","#N/A","#N/A","#N/A","#N/A",a0c3h000001qOxUAAU,false,3000.0,"#N/A","#N/A",3000.0,9.0,"#N/A","#N/A",1.0,Related Product,a358acc7-5d56-4985-9f58-252d65e641c8,2000.8682583329826,"#N/A","#N/A","#N/A",List,ffd97078-70da-4fb7-adb9-6c3eaf6426fb,"#N/A",407fc8ba-5e66-41bb-9c0d-edf341b9f382,1.0,1.0,a358acc7-5d56-4985-9f58-252d65e641c8,3000.0,"#N/A",1.0,"#N/A","#N/A",a0t3h0000013mFdAAI,da0e5622-6c9a-4548-8ce1-ef9fe8ebf5de,"#N/A",a0t3h0000013mFdAAI,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",3000.0,"#N/A",2021-07-20,"#N/A","#N/A","#N/A",2000.8682583329826,false
2fa223df-5f60-4035-b50c-2247c99abf65,USD,false,false,"#N/A","#N/A",Monthly,Advance,false,"#N/A",false,Recurring,false,"#N/A",100.0,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",false,100.0,"#N/A","#N/A",100.0,14.0,"#N/A","#N/A","#N/A","#N/A",ce37fc21-fc20-4864-b44a-5eea6e5acb01,61.857123025436806,"#N/A","#N/A","#N/A",List,"#N/A",Renewable/Evergreen,ec13f820-0ecf-4840-b404-c6662d7e06a0,1.0,1.0,ce37fc21-fc20-4864-b44a-5eea6e5acb01,100.0,"#N/A",1.0,3.0,"#N/A","#N/A","#N/A","#N/A",a0t3h0000013mj6AAA,"#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A",100.0,"#N/A",2022-01-17,Evergreen,"#N/A","#N/A",61.857123025436806,false
